日付け,終値,始値,高値,安値,出来高,変化率 %
2020年12月29日,112.280,112.270,112.285,112.265,131.84K,0.02%
2020年12月28日,112.255,112.235,112.280,112.235,130.67K,0.00%
2020年12月23日,112.250,112.325,112.340,112.245,282.01K,-0.05%
2020年12月22日,112.310,112.325,112.350,112.310,190.19K,-0.02%
2020年12月21日,112.330,112.310,112.350,112.310,232.44K,0.02%
2020年12月18日,112.305,112.320,112.320,112.285,171.45K,-0.00%
2020年12月17日,112.310,112.305,112.335,112.300,225.28K,0.00%
2020年12月16日,112.305,112.375,112.390,112.300,398.14K,-0.08%
2020年12月15日,112.390,112.405,112.410,112.380,235.58K,-0.01%
2020年12月14日,112.405,112.410,112.425,112.390,228.93K,-0.03%
2020年12月11日,112.440,112.410,112.450,112.400,281.48K,0.04%
2020年12月10日,112.395,112.425,112.440,112.375,376.83K,-0.02%
2020年12月09日,112.415,112.420,112.425,112.405,235.00K,0.04%
2020年12月08日,112.370,112.375,112.380,112.355,15.88K,0.01%
2020年12月07日,112.355,112.330,112.375,112.325,117.34K,0.04%
2020年12月04日,112.315,112.320,112.335,112.305,433.05K,0.01%
2020年12月03日,112.305,112.285,112.325,112.280,734.48K,0.02%
2020年12月02日,112.280,112.270,112.290,112.265,895.80K,0.00%
2020年12月01日,112.275,112.335,112.335,112.270,604.89K,-0.04%
2020年11月30日,112.325,112.355,112.365,112.320,378.18K,-0.02%
2020年11月27日,112.350,112.350,112.365,112.340,184.72K,-0.00%
2020年11月26日,112.355,112.345,112.360,112.335,114.81K,0.01%
2020年11月25日,112.345,112.335,112.355,112.325,224.57K,0.00%
2020年11月24日,112.340,112.340,112.355,112.330,245.08K,-0.00%
2020年11月23日,112.345,112.365,112.370,112.340,324.98K,-0.01%
2020年11月20日,112.355,112.330,112.370,112.320,392.86K,0.03%
2020年11月19日,112.320,112.320,112.335,112.305,271.32K,0.01%
2020年11月18日,112.310,112.310,112.325,112.305,238.35K,0.00%
2020年11月17日,112.310,112.310,112.320,112.300,394.70K,0.00%
2020年11月16日,112.305,112.325,112.340,112.285,324.09K,-0.01%
2020年11月13日,112.315,112.320,112.335,112.305,212.84K,0.01%
2020年11月12日,112.305,112.310,112.330,112.285,261.60K,0.01%
2020年11月11日,112.290,112.295,112.310,112.275,403.30K,0.00%
2020年11月10日,112.290,112.320,112.330,112.280,626.40K,-0.02%
2020年11月09日,112.315,112.425,112.450,112.310,752.76K,-0.10%
2020年11月06日,112.425,112.455,112.455,112.410,313.11K,-0.02%
2020年11月05日,112.445,112.475,112.475,112.425,356.57K,-0.01%
2020年11月04日,112.460,112.445,112.505,112.440,418.68K,0.00%
2020年11月03日,112.460,112.470,112.480,112.450,211.73K,-0.01%
2020年11月02日,112.470,112.470,112.485,112.450,373.67K,0.00%
2020年10月30日,112.465,112.465,112.490,112.455,299.54K,-0.02%
2020年10月29日,112.485,112.460,112.495,112.445,422.02K,0.03%
2020年10月28日,112.450,112.430,112.460,112.425,491.53K,0.03%
2020年10月27日,112.415,112.385,112.425,112.375,207.88K,0.03%
2020年10月26日,112.380,112.400,112.405,112.365,278.24K,0.00%
2020年10月23日,112.380,112.390,112.415,112.375,299.53K,-0.02%
2020年10月22日,112.400,112.420,112.440,112.395,443.96K,-0.03%
2020年10月21日,112.430,112.425,112.440,112.410,403.82K,-0.01%
2020年10月20日,112.445,112.455,112.460,112.420,561.32K,-0.00%
2020年10月19日,112.450,112.435,112.460,112.420,300.72K,0.02%
2020年10月16日,112.430,112.410,112.450,112.410,499.81K,0.00%
2020年10月15日,112.425,112.370,112.435,112.365,733.66K,0.05%
2020年10月14日,112.365,112.350,112.375,112.340,333.65K,0.02%
2020年10月13日,112.340,112.325,112.355,112.325,303.23K,0.01%
2020年10月12日,112.325,112.315,112.330,112.315,179.72K,0.01%
2020年10月09日,112.315,112.300,112.325,112.295,407.11K,0.02%
2020年10月08日,112.290,112.260,112.300,112.260,256.72K,0.02%
2020年10月07日,112.265,112.280,112.290,112.255,311.12K,-0.01%
2020年10月06日,112.275,112.270,112.290,112.265,237.81K,-0.01%
2020年10月05日,112.290,112.305,112.325,112.270,242.35K,-0.01%
2020年10月02日,112.305,112.295,112.325,112.295,273.39K,0.00%
2020年10月01日,112.300,112.280,112.300,112.265,241.39K,0.01%
2020年09月30日,112.290,112.305,112.315,112.280,317.66K,-0.01%
2020年09月29日,112.305,112.305,112.320,112.290,310.55K,0.00%
2020年09月28日,112.300,112.305,112.310,112.280,259.68K,-0.00%
2020年09月25日,112.305,112.280,112.315,112.275,241.31K,0.00%
2020年09月24日,112.300,112.310,112.335,112.285,311.30K,0.00%
2020年09月23日,112.300,112.330,112.330,112.295,225.26K,-0.02%
2020年09月22日,112.325,112.335,112.350,112.310,308.36K,-0.02%
2020年09月21日,112.350,112.275,112.360,112.275,389.40K,0.05%
2020年09月18日,112.290,112.300,112.315,112.275,252.72K,-0.00%
2020年09月17日,112.295,112.275,112.300,112.250,423.09K,0.03%
2020年09月16日,112.260,112.270,112.290,112.255,368.08K,-0.02%
2020年09月15日,112.280,112.285,112.300,112.265,313.20K,-0.01%
2020年09月14日,112.295,112.300,112.310,112.285,285.71K,0.01%
2020年09月11日,112.285,112.260,112.295,112.240,255.21K,0.05%
2020年09月10日,112.225,112.290,112.290,112.210,422.63K,-0.05%
2020年09月09日,112.285,112.300,112.325,112.275,319.43K,0.21%
2020年09月08日,112.050,112.050,112.060,112.040,13.08K,-0.00%
2020年09月07日,112.055,112.095,112.105,112.040,152.53K,-0.06%
2020年09月04日,112.125,112.130,112.145,112.095,445.67K,-0.00%
2020年09月03日,112.130,112.120,112.145,112.095,916.22K,0.03%
2020年09月02日,112.100,112.065,112.115,112.060,1.09M,0.04%
2020年09月01日,112.050,112.005,112.065,112.005,720.66K,0.03%
2020年08月31日,112.015,112.045,112.045,112.005,372.41K,-0.01%
2020年08月28日,112.030,112.020,112.040,111.995,373.74K,0.03%
2020年08月27日,112.000,112.030,112.060,111.995,394.33K,-0.00%
2020年08月26日,112.005,112.035,112.035,111.990,481.16K,-0.01%
2020年08月25日,112.015,112.070,112.070,112.005,497.15K,-0.05%
2020年08月24日,112.070,112.080,112.085,112.055,190.22K,-0.01%
2020年08月21日,112.080,112.075,112.100,112.060,248.45K,0.01%
2020年08月20日,112.065,112.075,112.090,112.050,257.27K,0.02%
2020年08月19日,112.045,112.025,112.070,112.025,276.31K,0.01%
2020年08月18日,112.030,112.025,112.050,112.015,175.09K,0.00%
2020年08月17日,112.025,112.010,112.045,112.005,197.59K,0.01%
2020年08月14日,112.015,111.995,112.020,111.990,303.93K,0.02%
2020年08月13日,111.995,112.050,112.060,111.995,358.06K,-0.04%
2020年08月12日,112.045,112.105,112.105,112.030,368.09K,-0.03%
2020年08月11日,112.080,112.110,112.135,112.075,213.68K,-0.04%
2020年08月10日,112.130,112.085,112.135,112.075,169.25K,0.03%
2020年08月07日,112.100,112.105,112.130,112.085,311.15K,-0.02%
2020年08月06日,112.125,112.115,112.150,112.095,266.70K,0.01%
2020年08月05日,112.115,112.145,112.160,112.105,326.21K,-0.03%
2020年08月04日,112.150,112.125,112.170,112.115,313.52K,0.02%
2020年08月03日,112.125,112.135,112.165,112.115,276.21K,-0.04%
2020年07月31日,112.170,112.175,112.195,112.140,346.84K,0.00%
2020年07月30日,112.165,112.100,112.170,112.095,411.85K,0.06%
2020年07月29日,112.100,112.105,112.120,112.090,224.45K,-0.01%
2020年07月28日,112.110,112.055,112.115,112.045,319.20K,0.04%
2020年07月27日,112.070,112.030,112.075,112.020,285.44K,0.03%
2020年07月24日,112.040,112.080,112.085,112.030,373.15K,-0.03%
2020年07月23日,112.070,112.105,112.115,112.065,244.71K,-0.04%
