日付け,終値,始値,高値,安値,出来高,変化率 %
2020年10月15日,1.2914,1.3010,1.3031,1.2890,139.72K,-0.75%
2020年10月14日,1.3011,1.2938,1.3066,1.2862,137.49K,0.60%
2020年10月13日,1.2934,1.3064,1.3074,1.2922,150.24K,-1.00%
2020年10月12日,1.3064,1.3028,1.3084,1.3004,123.92K,0.14%
2020年10月09日,1.3046,1.2935,1.3051,1.2920,159.03K,0.87%
2020年10月08日,1.2933,1.2919,1.2972,1.2890,165.31K,0.12%
2020年10月07日,1.2918,1.2886,1.2931,1.2845,162.79K,0.32%
2020年10月06日,1.2877,1.2978,1.3008,1.2866,148.04K,-0.77%
2020年10月05日,1.2977,1.2933,1.2991,1.2899,120.40K,0.36%
2020年10月02日,1.2931,1.2893,1.2955,1.2837,168.56K,0.33%
2020年10月01日,1.2889,1.2919,1.2980,1.2818,179.78K,-0.21%
2020年09月30日,1.2916,1.2864,1.2944,1.2806,158.18K,0.43%
2020年09月29日,1.2861,1.2836,1.2903,1.2822,146.75K,0.27%
2020年09月28日,1.2827,1.2747,1.2927,1.2744,140.13K,0.64%
2020年09月25日,1.2745,1.2754,1.2806,1.2687,164.10K,-0.03%
2020年09月24日,1.2749,1.2724,1.2782,1.2689,176.37K,0.21%
2020年09月23日,1.2722,1.2733,1.2778,1.2674,162.98K,-0.07%
2020年09月22日,1.2731,1.2812,1.2868,1.2710,145.35K,-0.65%
2020年09月21日,1.2814,1.2924,1.2967,1.2774,132.00K,-0.78%
2020年09月18日,1.2915,1.2973,1.3001,1.2915,169.33K,-0.44%
2020年09月17日,1.2972,1.2966,1.3000,1.2865,177.82K,0.05%
2020年09月16日,1.2965,1.2889,1.3008,1.2874,134.55K,0.61%
2020年09月15日,1.2886,1.2841,1.2927,1.2815,112.49K,0.33%
2020年09月14日,1.2844,1.2803,1.2920,1.2775,94.49K,0.40%
2020年09月11日,1.2793,1.2800,1.2866,1.2763,137.09K,-0.08%
2020年09月10日,1.2803,1.3003,1.3036,1.2773,137.35K,-1.52%
2020年09月09日,1.3000,1.2981,1.3024,1.2884,120.78K,0.10%
2020年09月08日,1.2987,1.3170,1.3180,1.2980,118.81K,-1.36%
2020年09月07日,1.3166,1.3274,1.3285,1.3140,90.19K,-0.87%
2020年09月04日,1.3282,1.3282,1.3320,1.3175,127.64K,0.02%
2020年09月03日,1.3280,1.3349,1.3358,1.3242,132.46K,-0.54%
2020年09月02日,1.3352,1.3383,1.3404,1.3283,113.35K,-0.22%
2020年09月01日,1.3381,1.3367,1.3484,1.3355,119.65K,0.09%
2020年08月31日,1.3369,1.3342,1.3396,1.3301,106.06K,0.15%
2020年08月28日,1.3349,1.3208,1.3357,1.3185,138.99K,1.14%
2020年08月27日,1.3198,1.3207,1.3285,1.3162,131.19K,-0.08%
2020年08月26日,1.3208,1.3153,1.3220,1.3117,107.48K,0.44%
2020年08月25日,1.3150,1.3068,1.3171,1.3054,108.91K,0.67%
2020年08月24日,1.3063,1.3086,1.3149,1.3052,100.06K,-0.18%
2020年08月21日,1.3087,1.3216,1.3256,1.3059,135.43K,-0.95%
2020年08月20日,1.3212,1.3096,1.3226,1.3063,140.22K,0.87%
