日付け,終値,始値,高値,安値,出来高,変化率 %
2020年06月29日,97.501,97.475,97.610,97.085,13.59K,0.10%
2020年06月26日,97.404,97.335,97.665,97.235,10.76K,0.02%
2020年06月25日,97.388,97.210,97.585,97.135,16.12K,0.27%
2020年06月24日,97.129,96.605,97.205,96.500,18.30K,0.54%
2020年06月23日,96.608,96.840,97.215,96.320,21.21K,-0.39%
2020年06月22日,96.985,97.630,97.700,96.940,15.16K,-0.61%
2020年06月19日,97.577,97.400,97.700,97.115,18.10K,0.18%
2020年06月18日,97.400,97.080,97.555,96.930,13.31K,0.26%
2020年06月17日,97.144,96.950,97.350,96.765,15.42K,0.22%
2020年06月16日,96.933,96.490,97.240,96.385,21.71K,-0.05%
2020年06月15日,96.978,97.170,97.385,97.035,0.54K,-0.34%
2020年06月12日,97.305,96.835,97.455,96.505,7.39K,0.59%
2020年06月11日,96.739,96.145,96.820,95.945,16.97K,0.82%
2020年06月10日,95.950,96.445,96.465,95.705,29.44K,-0.39%
2020年06月09日,96.321,96.635,97.065,96.215,19.69K,-0.30%
2020年06月08日,96.608,96.935,97.065,96.580,19.42K,-0.32%
2020年06月05日,96.922,96.765,97.050,96.430,23.99K,0.27%
2020年06月04日,96.657,97.320,97.635,96.560,30.71K,-0.62%
2020年06月03日,97.259,97.570,97.615,97.155,25.24K,-0.41%
2020年06月02日,97.659,97.860,97.900,97.420,15.32K,-0.16%
2020年06月01日,97.820,98.265,98.335,97.770,15.02K,-0.53%
2020年05月29日,98.341,98.470,98.550,97.935,21.71K,-0.03%
2020年05月28日,98.372,98.930,99.095,98.335,25.98K,-0.69%
2020年05月27日,99.058,99.010,99.360,98.715,20.95K,0.15%
2020年05月26日,98.906,99.760,99.785,98.895,18.17K,-0.98%
2020年05月25日,99.888,99.790,99.995,99.700,4.07K,0.00%
2020年05月22日,99.888,99.445,99.900,99.400,13.88K,0.49%
2020年05月21日,99.403,99.180,99.540,99.030,11.52K,0.27%
2020年05月20日,99.135,99.560,99.570,99.005,13.17K,-0.23%
2020年05月19日,99.366,99.635,99.755,99.245,18.18K,-0.32%
2020年05月18日,99.681,100.435,100.515,99.595,17.63K,-0.75%
2020年05月15日,100.434,100.305,100.515,100.095,12.71K,-0.07%
2020年05月14日,100.507,100.245,100.605,100.200,13.87K,0.22%
2020年05月13日,100.291,100.055,100.325,99.585,14.30K,0.34%
2020年05月12日,99.956,100.270,100.510,99.685,12.08K,-0.31%
2020年05月11日,100.270,99.860,100.350,99.690,14.20K,0.50%
2020年05月08日,99.769,99.840,99.970,99.460,11.06K,-0.14%
2020年05月07日,99.906,100.265,100.455,99.825,13.98K,-0.23%
2020年05月06日,100.136,99.840,100.265,99.800,8.86K,0.37%
2020年05月05日,99.762,99.580,100.070,99.375,12.35K,0.20%
2020年05月04日,99.567,99.100,99.655,99.090,14.59K,0.47%
2020年05月01日,99.100,99.130,99.225,98.765,12.23K,0.07%
2020年04月30日,99.028,99.550,99.800,98.830,26.66K,-0.62%
2020年04月29日,99.644,99.935,99.955,99.515,10.39K,-0.29%
2020年04月28日,99.934,100.155,100.295,99.485,13.66K,-0.16%
2020年04月27日,100.097,100.270,100.370,99.840,11.46K,-0.34%
2020年04月24日,100.434,100.615,100.975,100.250,11.91K,-0.10%
2020年04月23日,100.535,100.595,100.850,100.120,22.23K,0.01%
2020年04月22日,100.528,100.330,100.625,99.990,11.26K,0.15%
2020年04月21日,100.374,100.055,100.630,100.030,16.31K,0.32%
2020年04月20日,100.058,99.770,100.185,99.750,13.17K,0.22%
2020年04月17日,99.836,99.970,100.355,99.660,12.80K,-0.26%
2020年04月16日,100.100,99.670,100.390,99.640,13.51K,0.62%
2020年04月15日,99.486,98.820,100.060,98.820,15.57K,0.61%
2020年04月14日,98.885,99.380,99.435,98.815,11.13K,-0.45%
2020年04月13日,99.336,99.495,99.640,99.110,9.03K,-0.17%
2020年04月09日,99.504,100.200,100.345,99.310,16.15K,-0.66%
2020年04月08日,100.170,99.980,100.510,99.950,11.10K,0.26%
2020年04月07日,99.914,100.830,100.830,99.715,15.56K,-0.83%
2020年04月06日,100.755,100.865,101.030,100.535,11.18K,0.08%
2020年04月03日,100.677,100.305,100.965,100.240,10.32K,0.40%
2020年04月02日,100.271,99.625,100.500,99.445,12.72K,0.52%
2020年04月01日,99.753,99.025,99.915,98.955,12.13K,0.67%
2020年03月31日,99.092,99.285,100.125,98.875,18.58K,-0.19%
2020年03月30日,99.281,98.430,99.445,98.395,11.21K,0.76%
2020年03月27日,98.537,99.430,100.020,98.345,15.81K,-0.92%
2020年03月26日,99.453,100.970,101.080,99.365,15.00K,-1.53%
2020年03月25日,100.997,101.865,102.110,100.835,13.89K,-1.22%
2020年03月24日,102.247,102.830,102.915,101.555,20.69K,-0.96%
2020年03月23日,103.240,103.150,103.960,102.300,21.53K,-0.25%
2020年03月20日,103.502,103.780,103.825,101.905,23.16K,-0.10%
2020年03月19日,103.605,101.130,103.700,101.045,34.70K,2.03%
2020年03月18日,101.543,99.695,102.040,99.385,26.16K,1.74%
2020年03月17日,99.804,98.225,100.075,98.105,26.90K,1.59%
2020年03月16日,98.240,97.985,98.470,97.555,0.13K,-0.53%
2020年03月13日,98.764,97.495,98.845,97.335,17.20K,1.33%
2020年03月12日,97.464,96.620,98.335,96.055,44.99K,1.01%
2020年03月11日,96.492,96.285,96.610,95.900,37.23K,0.11%
2020年03月10日,96.389,95.375,96.580,95.180,64.64K,1.60%
2020年03月09日,94.870,95.720,95.780,94.610,102.13K,-1.11%
2020年03月06日,95.934,96.645,96.655,95.685,42.51K,-0.88%
2020年03月05日,96.790,97.345,97.410,96.490,24.40K,-0.53%
2020年03月04日,97.307,97.145,97.565,97.070,22.20K,0.19%
2020年03月03日,97.122,97.520,97.655,96.875,51.42K,-0.20%
2020年03月02日,97.319,97.985,98.045,97.135,45.68K,-0.78%
2020年02月28日,98.081,98.390,98.615,97.910,41.69K,-0.39%
2020年02月27日,98.461,98.965,98.995,98.295,28.47K,-0.48%
2020年02月26日,98.938,98.990,99.200,98.850,18.10K,0.04%
2020年02月25日,98.901,99.260,99.320,98.810,22.34K,-0.39%
2020年02月24日,99.284,99.380,99.570,99.030,23.27K,0.10%
2020年02月21日,99.188,99.765,99.790,99.140,23.26K,-0.59%
2020年02月20日,99.776,99.470,99.815,99.445,18.07K,0.18%
2020年02月19日,99.597,99.315,99.620,99.275,14.00K,0.27%
2020年02月18日,99.333,99.100,99.375,99.030,13.76K,0.33%
2020年02月17日,99.003,99.030,99.095,98.935,3.91K,0.00%
2020年02月14日,99.003,98.995,99.045,98.875,16.18K,0.05%
2020年02月13日,98.958,98.895,99.010,98.745,12.79K,0.04%
2020年02月12日,98.922,98.665,98.925,98.580,14.97K,0.33%
2020年02月11日,98.594,98.750,98.855,98.585,14.35K,-0.12%
2020年02月10日,98.714,98.570,98.770,98.490,11.20K,0.15%
2020年02月07日,98.571,98.335,98.600,98.300,13.51K,0.19%
2020年02月06日,98.381,98.180,98.445,98.075,14.24K,0.23%
2020年02月05日,98.158,97.800,98.180,97.760,18.14K,0.36%
2020年02月04日,97.809,97.645,97.855,97.635,11.60K,0.19%
2020年02月03日,97.625,97.245,97.755,97.230,18.79K,0.42%
2020年01月31日,97.213,97.685,97.790,97.165,19.45K,-0.50%
2020年01月30日,97.706,97.860,97.910,97.620,15.51K,-0.12%
2020年01月29日,97.819,97.780,98.005,97.760,10.09K,-0.02%
2020年01月28日,97.835,97.745,97.975,97.715,10.15K,0.07%
2020年01月27日,97.767,97.640,97.800,97.590,17.92K,0.12%
2020年01月24日,97.650,97.490,97.740,97.450,16.25K,0.17%
2020年01月23日,97.484,97.305,97.590,97.185,18.07K,0.19%
2020年01月22日,97.295,97.380,97.460,97.150,12.49K,0.00%
2020年01月21日,97.294,97.385,97.420,97.150,11.01K,-0.07%
2020年01月20日,97.359,97.400,97.485,97.335,4.74K,0.00%
2020年01月17日,97.359,97.070,97.410,97.010,12.42K,0.31%
2020年01月16日,97.062,96.935,97.115,96.815,11.83K,0.11%
2020年01月15日,96.960,97.095,97.180,96.885,10.98K,-0.14%
2020年01月14日,97.094,97.090,97.305,97.045,8.81K,0.04%
2020年01月13日,97.060,97.100,97.245,97.020,8.53K,-0.02%
2020年01月10日,97.078,97.145,97.300,97.005,10.77K,-0.09%
2020年01月09日,97.162,96.985,97.275,96.955,11.37K,0.17%
2020年01月08日,96.996,96.560,97.040,96.525,13.73K,0.30%
2020年01月07日,96.702,96.370,96.795,96.310,11.61K,0.37%
2020年01月06日,96.350,96.565,96.585,96.230,10.96K,-0.18%
2020年01月03日,96.521,96.440,96.795,96.395,12.64K,-0.00%
2020年01月02日,96.525,96.140,96.560,96.100,17.44K,0.49%
2019年12月31日,96.058,96.415,96.415,96.020,11.50K,-0.36%
2019年12月30日,96.407,96.595,96.630,96.255,12.04K,-0.14%
2019年12月27日,96.546,97.145,97.160,96.535,14.11K,-0.59%
2019年12月26日,97.115,97.255,97.295,97.075,4.49K,-0.14%
2019年12月24日,97.251,97.260,97.390,97.200,4.04K,0.02%
2019年12月23日,97.235,97.295,97.405,97.170,6.53K,-0.04%
2019年12月20日,97.274,96.995,97.350,96.975,11.73K,0.33%
2019年12月19日,96.955,96.975,97.065,96.805,10.32K,-0.01%
2019年12月18日,96.963,96.790,97.045,96.780,9.89K,0.19%
2019年12月17日,96.777,96.705,96.865,96.585,13.27K,-0.19%
2019年12月16日,96.965,97.150,97.150,96.930,0.39K,-0.21%
2019年12月13日,97.171,96.835,97.230,96.715,9.00K,-0.22%
2019年12月12日,97.384,97.070,97.520,97.030,22.81K,0.34%
2019年12月11日,97.056,97.485,97.575,97.015,24.33K,-0.34%
2019年12月10日,97.385,97.620,97.630,97.370,13.49K,-0.23%
2019年12月09日,97.609,97.665,97.700,97.525,21.77K,-0.05%
2019年12月06日,97.661,97.380,97.815,97.200,26.39K,0.30%
2019年12月05日,97.371,97.535,97.555,97.310,10.06K,-0.24%
2019年12月04日,97.602,97.670,97.740,97.355,17.81K,-0.08%
2019年12月03日,97.681,97.870,97.880,97.585,12.75K,-0.11%
2019年12月02日,97.791,98.210,98.320,97.750,23.02K,-0.42%
2019年11月29日,98.202,98.265,98.495,98.155,11.82K,-0.09%
2019年11月28日,98.288,98.265,98.340,98.200,3.66K,0.00%
2019年11月27日,98.288,98.225,98.370,98.205,10.95K,0.12%
2019年11月26日,98.170,98.250,98.310,98.145,7.74K,-0.07%
2019年11月25日,98.238,98.190,98.295,98.080,8.19K,0.06%
2019年11月22日,98.176,97.860,98.215,97.700,11.32K,0.28%
2019年11月21日,97.899,97.775,97.945,97.620,15.47K,0.09%
2019年11月20日,97.814,97.730,97.930,97.730,10.12K,0.07%
2019年11月19日,97.742,97.715,97.770,97.635,7.19K,0.08%
2019年11月18日,97.663,97.870,97.870,97.550,12.90K,-0.21%
2019年11月15日,97.871,98.010,98.110,97.830,7.26K,-0.15%
2019年11月14日,98.019,98.210,98.290,97.970,9.44K,-0.21%
2019年11月13日,98.230,98.185,98.300,98.140,10.00K,0.08%
2019年11月12日,98.151,98.075,98.270,98.055,8.45K,0.12%
2019年11月11日,98.033,98.230,98.235,97.970,8.46K,-0.17%
2019年11月08日,98.201,97.995,98.245,97.945,10.51K,0.22%
2019年11月07日,97.989,97.780,98.075,97.660,16.09K,0.23%
2019年11月06日,97.764,97.760,97.805,97.600,13.05K,-0.04%
2019年11月05日,97.805,97.355,97.825,97.275,20.72K,0.45%
2019年11月04日,97.366,97.030,97.380,96.975,11.56K,0.33%
2019年11月01日,97.041,97.110,97.265,96.960,14.89K,-0.12%
2019年10月31日,97.154,97.255,97.255,97.015,17.25K,-0.29%
2019年10月30日,97.439,97.460,97.800,97.230,16.51K,-0.03%
2019年10月29日,97.469,97.525,97.700,97.380,10.43K,-0.06%
2019年10月28日,97.524,97.600,97.665,97.445,7.77K,-0.08%
2019年10月25日,97.599,97.445,97.680,97.340,9.81K,0.20%
2019年10月24日,97.405,97.215,97.555,97.055,18.18K,0.17%
2019年10月23日,97.236,97.230,97.390,97.150,10.41K,-0.02%
2019年10月22日,97.256,97.040,97.315,96.990,17.85K,0.21%
2019年10月21日,97.050,97.060,97.130,96.885,14.80K,0.04%
2019年10月18日,97.008,97.355,97.395,96.910,19.05K,-0.34%
2019年10月17日,97.335,97.740,97.845,97.220,25.72K,-0.40%
