日付け,終値,始値,高値,安値,変化率 %
2019年08月07日,"14,802.000","14,802.000","14,802.000","14,802.000",-0.30%
2019年08月06日,"14,847.000","14,847.000","14,847.000","14,847.000",0.48%
2019年08月05日,"14,776.000","14,776.000","14,776.000","14,776.000",-0.20%
2019年08月02日,"14,805.000","14,805.000","14,805.000","14,805.000",0.19%
2019年08月01日,"14,777.000","14,777.000","14,777.000","14,777.000",-0.25%
2019年07月31日,"14,814.000","14,814.000","14,814.000","14,814.000",0.50%
2019年07月30日,"14,740.000","14,740.000","14,740.000","14,740.000",0.29%
2019年07月29日,"14,697.000","14,697.000","14,697.000","14,697.000",-0.35%
2019年07月26日,"14,748.000","14,748.000","14,748.000","14,748.000",0.67%
2019年07月25日,"14,650.000","14,650.000","14,650.000","14,650.000",-0.10%
2019年07月24日,"14,664.000","14,664.000","14,664.000","14,664.000",0.16%
2019年07月23日,"14,641.000","14,641.000","14,641.000","14,641.000",-0.54%
2019年07月22日,"14,720.000","14,720.000","14,720.000","14,720.000",-0.39%
2019年07月19日,"14,777.000","14,777.000","14,777.000","14,777.000",0.29%
2019年07月18日,"14,735.000","14,735.000","14,735.000","14,735.000",-0.57%
2019年07月17日,"14,819.000","14,819.000","14,819.000","14,819.000",0.38%
2019年07月16日,"14,763.000","14,763.000","14,763.000","14,763.000",0.80%
2019年07月12日,"14,646.000","14,646.000","14,646.000","14,646.000",-0.60%
2019年07月11日,"14,734.000","14,734.000","14,734.000","14,734.000",0.61%
2019年07月10日,"14,644.000","14,644.000","14,644.000","14,644.000",0.38%
2019年07月09日,"14,588.000","14,588.000","14,588.000","14,588.000",1.02%
2019年07月08日,"14,441.000","14,441.000","14,441.000","14,441.000",-0.63%
2019年07月05日,"14,532.000","14,532.000","14,532.000","14,532.000",0.34%
2019年07月04日,"14,483.000","14,483.000","14,483.000","14,483.000",0.52%
2019年07月03日,"14,408.000","14,408.000","14,408.000","14,408.000",0.15%
2019年07月02日,"14,387.000","14,387.000","14,387.000","14,387.000",0.62%
2019年07月01日,"14,298.000","14,298.000","14,298.000","14,298.000",0.65%
2019年06月28日,"14,206.000","14,206.000","14,206.000","14,206.000",0.26%
2019年06月27日,"14,169.000","14,169.000","14,169.000","14,169.000",-0.42%
2019年06月26日,"14,229.000","14,229.000","14,229.000","14,229.000",-0.14%
2019年06月25日,"14,249.000","14,249.000","14,249.000","14,249.000",0.91%
2019年06月24日,"14,120.000","14,120.000","14,120.000","14,120.000",-0.68%
2019年06月21日,"14,216.000","14,216.000","14,216.000","14,216.000",-0.55%
2019年06月20日,"14,294.000","14,294.000","14,294.000","14,294.000",0.71%
2019年06月19日,"14,193.000","14,193.000","14,193.000","14,193.000",0.14%
2019年06月18日,"14,173.000","14,173.000","14,173.000","14,173.000",0.18%
2019年06月17日,"14,147.000","14,147.000","14,147.000","14,147.000",-0.13%
2019年06月14日,"14,166.000","14,166.000","14,166.000","14,166.000",0.48%
2019年06月13日,"14,099.000","14,099.000","14,099.000","14,099.000",0.04%
2019年06月12日,"14,094.000","14,094.000","14,094.000","14,094.000",0.18%
2019年06月11日,"14,069.000","14,069.000","14,069.000","14,069.000",0.19%
2019年06月10日,"14,043.000","14,043.000","14,043.000","14,043.000",-0.24%
2019年06月07日,"14,077.000","14,077.000","14,077.000","14,077.000",0.64%
2019年06月06日,"13,987.000","13,987.000","13,987.000","13,987.000",0.81%
2019年06月05日,"13,874.000","13,874.000","13,874.000","13,874.000",-0.24%
2019年06月04日,"13,907.000","13,907.000","13,907.000","13,907.000",0.02%
2019年06月03日,"13,904.000","13,904.000","13,904.000","13,904.000",-0.94%
2019年05月31日,"14,036.000","14,036.000","14,036.000","14,036.000",-1.14%
2019年05月30日,"14,198.000","14,198.000","14,198.000","14,198.000",-0.24%
2019年05月29日,"14,232.000","14,232.000","14,232.000","14,232.000",0.94%
2019年05月28日,"14,099.000","14,099.000","14,099.000","14,099.000",-0.38%
2019年05月27日,"14,153.000","14,153.000","14,153.000","14,153.000",-0.23%
2019年05月24日,"14,185.000","14,185.000","14,185.000","14,185.000",-0.07%
2019年05月23日,"14,195.000","14,195.000","14,195.000","14,195.000",0.52%
2019年05月22日,"14,121.000","14,121.000","14,121.000","14,121.000",-0.52%
2019年05月21日,"14,195.000","14,195.000","14,195.000","14,195.000",-0.55%
2019年05月20日,"14,274.000","14,274.000","14,274.000","14,274.000",1.51%
2019年05月17日,"14,061.000","14,061.000","14,061.000","14,061.000",0.53%
2019年05月16日,"13,987.000","13,987.000","13,987.000","13,987.000",0.45%
2019年05月15日,"13,925.000","13,925.000","13,925.000","13,925.000",0.72%
2019年05月14日,"13,826.000","13,826.000","13,826.000","13,826.000",0.06%
2019年05月13日,"13,818.000","13,818.000","13,818.000","13,818.000",0.08%
2019年05月10日,"13,807.000","13,807.000","13,807.000","13,807.000",0.40%
2019年05月09日,"13,752.000","13,752.000","13,752.000","13,752.000",-0.38%
2019年05月08日,"13,804.000","13,804.000","13,804.000","13,804.000",-0.34%
2019年05月07日,"13,851.000","13,851.000","13,851.000","13,851.000",0.23%
2019年04月26日,"13,819.000","13,819.000","13,819.000","13,819.000",-0.43%
2019年04月25日,"13,879.000","13,879.000","13,879.000","13,879.000",0.37%
2019年04月24日,"13,828.000","13,828.000","13,828.000","13,828.000",0.07%
2019年04月23日,"13,818.000","13,818.000","13,818.000","13,818.000",-0.10%
2019年04月22日,"13,832.000","13,832.000","13,832.000","13,832.000",0.62%
2019年04月19日,"13,747.000","13,747.000","13,747.000","13,747.000",-0.01%
2019年04月18日,"13,749.000","13,749.000","13,749.000","13,749.000",0.42%
2019年04月17日,"13,691.000","13,691.000","13,691.000","13,691.000",-0.39%
2019年04月16日,"13,745.000","13,745.000","13,745.000","13,745.000",0.38%
2019年04月15日,"13,693.000","13,693.000","13,693.000","13,693.000",-0.17%
2019年04月12日,"13,717.000","13,717.000","13,717.000","13,717.000",0.05%
2019年04月11日,"13,710.000","13,710.000","13,710.000","13,710.000",0.05%
2019年04月10日,"13,703.000","13,703.000","13,703.000","13,703.000",-0.17%
2019年04月09日,"13,727.000","13,727.000","13,727.000","13,727.000",-0.38%
2019年04月08日,"13,780.000","13,780.000","13,780.000","13,780.000",-0.01%
2019年04月05日,"13,781.000","13,781.000","13,781.000","13,781.000",-0.09%
2019年04月04日,"13,793.000","13,793.000","13,793.000","13,793.000",-0.33%
2019年04月03日,"13,839.000","13,839.000","13,839.000","13,839.000",-0.08%
2019年04月02日,"13,850.000","13,850.000","13,850.000","13,850.000",0.03%
2019年04月01日,"13,846.000","13,846.000","13,846.000","13,846.000",-1.16%
2019年03月29日,"14,009.000","14,009.000","14,009.000","14,009.000",-0.39%
2019年03月28日,"14,064.000","14,064.000","14,064.000","14,064.000",-0.50%
2019年03月27日,"14,135.000","14,135.000","14,135.000","14,135.000",1.68%
2019年03月26日,"13,901.000","13,901.000","13,901.000","13,901.000",0.45%
2019年03月25日,"13,839.000","13,839.000","13,839.000","13,839.000",-0.56%
2019年03月22日,"13,917.000","13,917.000","13,917.000","13,917.000",0.04%
2019年03月20日,"13,912.000","13,912.000","13,912.000","13,912.000",0.26%
2019年03月19日,"13,876.000","13,876.000","13,876.000","13,876.000",0.59%
2019年03月18日,"13,794.000","13,794.000","13,794.000","13,794.000",0.30%
2019年03月15日,"13,753.000","13,753.000","13,753.000","13,753.000",0.40%
2019年03月14日,"13,698.000","13,698.000","13,698.000","13,698.000",0.98%
2019年03月13日,"13,565.000","13,565.000","13,565.000","13,565.000",0.02%
2019年03月12日,"13,562.000","13,562.000","13,562.000","13,562.000",0.23%
2019年03月11日,"13,531.000","13,531.000","13,531.000","13,531.000",0.87%
2019年03月08日,"13,414.000","13,414.000","13,414.000","13,414.000",-0.58%
2019年03月07日,"13,492.000","13,492.000","13,492.000","13,492.000",-0.01%
2019年03月06日,"13,493.000","13,493.000","13,493.000","13,493.000",-0.35%
2019年03月05日,"13,540.000","13,540.000","13,540.000","13,540.000",0.35%
2019年03月04日,"13,493.000","13,493.000","13,493.000","13,493.000",0.46%
2019年03月01日,"13,431.000","13,431.000","13,431.000","13,431.000",-0.42%
2019年02月28日,"13,487.000","13,487.000","13,487.000","13,487.000",-0.29%
2019年02月27日,"13,526.000","13,526.000","13,526.000","13,526.000",0.00%
2019年02月26日,"13,526.000","13,526.000","13,526.000","13,526.000",0.37%
2019年02月25日,"13,476.000","13,476.000","13,476.000","13,476.000",0.04%
2019年02月22日,"13,471.000","13,471.000","13,471.000","13,471.000",0.45%
2019年02月21日,"13,410.000","13,410.000","13,410.000","13,410.000",-0.01%
2019年02月20日,"13,411.000","13,411.000","13,411.000","13,411.000",0.20%
2019年02月19日,"13,384.000","13,384.000","13,384.000","13,384.000",0.87%
2019年02月18日,"13,268.000","13,268.000","13,268.000","13,268.000",-0.49%
2019年02月15日,"13,334.000","13,334.000","13,334.000","13,334.000",-0.47%
2019年02月14日,"13,397.000","13,397.000","13,397.000","13,397.000",-0.08%
2019年02月13日,"13,408.000","13,408.000","13,408.000","13,408.000",0.26%
2019年02月12日,"13,373.000","13,373.000","13,373.000","13,373.000",-0.06%
2019年02月08日,"13,381.000","13,381.000","13,381.000","13,381.000",-0.26%
2019年02月07日,"13,416.000","13,416.000","13,416.000","13,416.000",-0.35%
2019年02月06日,"13,463.000","13,463.000","13,463.000","13,463.000",-0.25%
2019年02月05日,"13,497.000","13,497.000","13,497.000","13,497.000",-0.13%
2019年02月04日,"13,515.000","13,515.000","13,515.000","13,515.000",0.19%
2019年02月01日,"13,489.000","13,489.000","13,489.000","13,489.000",0.13%
2019年01月31日,"13,472.000","13,472.000","13,472.000","13,472.000",0.68%
2019年01月30日,"13,381.000","13,381.000","13,381.000","13,381.000",-0.57%
2019年01月29日,"13,458.000","13,458.000","13,458.000","13,458.000",0.83%
2019年01月28日,"13,347.000","13,347.000","13,347.000","13,347.000",0.47%
2019年01月25日,"13,285.000","13,285.000","13,285.000","13,285.000",0.91%
2019年01月24日,"13,165.000","13,165.000","13,165.000","13,165.000",0.69%
2019年01月23日,"13,075.000","13,075.000","13,075.000","13,075.000",-0.98%
2019年01月22日,"13,205.000","13,205.000","13,205.000","13,205.000",-0.07%
2019年01月21日,"13,214.000","13,214.000","13,214.000","13,214.000",0.14%
2019年01月18日,"13,195.000","13,195.000","13,195.000","13,195.000",0.26%
2019年01月17日,"13,161.000","13,161.000","13,161.000","13,161.000",0.35%
2019年01月16日,"13,115.000","13,115.000","13,115.000","13,115.000",0.90%
2019年01月15日,"12,998.000","12,998.000","12,998.000","12,998.000",-1.03%
2019年01月11日,"13,133.000","13,133.000","13,133.000","13,133.000",0.78%
2019年01月10日,"13,031.000","13,031.000","13,031.000","13,031.000",0.42%
2019年01月09日,"12,977.000","12,977.000","12,977.000","12,977.000",0.56%
2019年01月08日,"12,905.000","12,905.000","12,905.000","12,905.000",0.25%
2019年01月07日,"12,873.000","12,873.000","12,873.000","12,873.000",1.35%
2019年01月04日,"12,702.000","12,702.000","12,702.000","12,702.000",-1.31%
2018年12月28日,"12,870.000","12,870.000","12,870.000","12,870.000",0.45%
2018年12月27日,"12,812.000","12,812.000","12,812.000","12,812.000",0.64%
2018年12月26日,"12,730.000","12,730.000","12,730.000","12,730.000",1.51%
2018年12月25日,"12,541.000","12,541.000","12,541.000","12,541.000",-1.33%
2018年12月21日,"12,710.000","12,710.000","12,710.000","12,710.000",-1.14%
2018年12月20日,"12,857.000","12,857.000","12,857.000","12,857.000",-1.15%
2018年12月19日,"13,006.000","13,006.000","13,006.000","13,006.000",-0.50%
2018年12月18日,"13,071.000","13,071.000","13,071.000","13,071.000",-0.59%
2018年12月17日,"13,148.000","13,148.000","13,148.000","13,148.000",-0.05%
2018年12月14日,"13,154.000","13,154.000","13,154.000","13,154.000",0.87%
2018年12月13日,"13,041.000","13,041.000","13,041.000","13,041.000",0.51%
2018年12月12日,"12,975.000","12,975.000","12,975.000","12,975.000",0.28%
2018年12月11日,"12,939.000","12,939.000","12,939.000","12,939.000",-0.24%
2018年12月10日,"12,970.000","12,970.000","12,970.000","12,970.000",-1.41%
2018年12月07日,"13,155.000","13,155.000","13,155.000","13,155.000",0.43%
2018年12月06日,"13,099.000","13,099.000","13,099.000","13,099.000",-0.05%
2018年12月05日,"13,105.000","13,105.000","13,105.000","13,105.000",-0.03%
2018年12月04日,"13,109.000","13,109.000","13,109.000","13,109.000",0.09%
2018年12月03日,"13,097.000","13,097.000","13,097.000","13,097.000",-0.09%
2018年11月30日,"13,109.000","13,109.000","13,109.000","13,109.000",0.72%
2018年11月29日,"13,015.000","13,015.000","13,015.000","13,015.000",-0.87%
2018年11月28日,"13,129.000","13,129.000","13,129.000","13,129.000",0.46%
2018年11月27日,"13,069.000","13,069.000","13,069.000","13,069.000",0.41%
2018年11月26日,"13,015.000","13,015.000","13,015.000","13,015.000",0.22%
2018年11月22日,"12,987.000","12,987.000","12,987.000","12,987.000",0.20%
2018年11月21日,"12,961.000","12,961.000","12,961.000","12,961.000",-0.24%
2018年11月20日,"12,992.000","12,992.000","12,992.000","12,992.000",0.02%
2018年11月19日,"12,990.000","12,990.000","12,990.000","12,990.000",0.43%
2018年11月16日,"12,935.000","12,935.000","12,935.000","12,935.000",-0.42%
2018年11月15日,"12,989.000","12,989.000","12,989.000","12,989.000",0.37%
2018年11月14日,"12,941.000","12,941.000","12,941.000","12,941.000",0.18%
2018年11月13日,"12,918.000","12,918.000","12,918.000","12,918.000",-0.21%
2018年11月12日,"12,945.000","12,945.000","12,945.000","12,945.000",1.16%
2018年11月09日,"12,797.000","12,797.000","12,797.000","12,797.000",-0.78%
2018年11月08日,"12,898.000","12,898.000","12,898.000","12,898.000",0.26%
2018年11月07日,"12,864.000","12,864.000","12,864.000","12,864.000",0.46%
2018年11月06日,"12,805.000","12,805.000","12,805.000","12,805.000",0.26%
2018年11月05日,"12,772.000","12,772.000","12,772.000","12,772.000",0.31%
2018年11月02日,"12,733.000","12,733.000","12,733.000","12,733.000",-0.05%
2018年11月01日,"12,740.000","12,740.000","12,740.000","12,740.000",0.68%
2018年10月31日,"12,654.000","12,654.000","12,654.000","12,654.000",-0.28%
2018年10月30日,"12,689.000","12,689.000","12,689.000","12,689.000",-0.02%
2018年10月29日,"12,691.000","12,691.000","12,691.000","12,691.000",0.17%
2018年10月26日,"12,670.000","12,670.000","12,670.000","12,670.000",0.29%
2018年10月25日,"12,633.000","12,633.000","12,633.000","12,633.000",-0.52%
2018年10月24日,"12,699.000","12,699.000","12,699.000","12,699.000",-0.01%
2018年10月23日,"12,700.000","12,700.000","12,700.000","12,700.000",-0.78%
2018年10月22日,"12,800.000","12,800.000","12,800.000","12,800.000",0.29%
2018年10月19日,"12,763.000","12,763.000","12,763.000","12,763.000",-0.52%
2018年10月18日,"12,830.000","12,830.000","12,830.000","12,830.000",0.01%
2018年10月17日,"12,829.000","12,829.000","12,829.000","12,829.000",0.58%
2018年10月16日,"12,755.000","12,755.000","12,755.000","12,755.000",0.96%
2018年10月15日,"12,634.000","12,634.000","12,634.000","12,634.000",-0.34%
2018年10月12日,"12,677.000","12,677.000","12,677.000","12,677.000",-0.72%
2018年10月11日,"12,769.000","12,769.000","12,769.000","12,769.000",-0.08%
2018年10月10日,"12,779.000","12,779.000","12,779.000","12,779.000",-0.01%
2018年10月09日,"12,780.000","12,780.000","12,780.000","12,780.000",0.97%
2018年10月05日,"12,657.000","12,657.000","12,657.000","12,657.000",-0.67%
2018年10月04日,"12,743.000","12,743.000","12,743.000","12,743.000",-0.21%
2018年10月03日,"12,770.000","12,770.000","12,770.000","12,770.000",-0.43%
2018年10月02日,"12,825.000","12,825.000","12,825.000","12,825.000",0.34%
2018年10月01日,"12,781.000","12,781.000","12,781.000","12,781.000",-0.51%
2018年09月28日,"12,847.000","12,847.000","12,847.000","12,847.000",0.04%
2018年09月27日,"12,842.000","12,842.000","12,842.000","12,842.000",0.26%
2018年09月26日,"12,809.000","12,809.000","12,809.000","12,809.000",0.79%
2018年09月25日,"12,708.000","12,708.000","12,708.000","12,708.000",0.20%
2018年09月21日,"12,683.000","12,683.000","12,683.000","12,683.000",-0.25%
2018年09月20日,"12,715.000","12,715.000","12,715.000","12,715.000",-0.02%
2018年09月19日,"12,718.000","12,718.000","12,718.000","12,718.000",0.02%
2018年09月18日,"12,716.000","12,716.000","12,716.000","12,716.000",0.20%
2018年09月14日,"12,691.000","12,691.000","12,691.000","12,691.000",0.20%
2018年09月13日,"12,666.000","12,666.000","12,666.000","12,666.000",-0.09%
2018年09月12日,"12,677.000","12,677.000","12,677.000","12,677.000",0.25%
2018年09月11日,"12,645.000","12,645.000","12,645.000","12,645.000",0.60%
2018年09月10日,"12,569.000","12,569.000","12,569.000","12,569.000",-0.35%
2018年09月07日,"12,613.000","12,613.000","12,613.000","12,613.000",-0.39%
2018年09月06日,"12,663.000","12,663.000","12,663.000","12,663.000",0.26%
2018年09月05日,"12,630.000","12,630.000","12,630.000","12,630.000",-0.32%
2018年09月04日,"12,671.000","12,671.000","12,671.000","12,671.000",0.08%
2018年09月03日,"12,661.000","12,661.000","12,661.000","12,661.000",-0.28%
2018年08月31日,"12,696.000","12,696.000","12,696.000","12,696.000",-0.16%
2018年08月30日,"12,716.000","12,716.000","12,716.000","12,716.000",-0.13%
2018年08月29日,"12,732.000","12,732.000","12,732.000","12,732.000",0.28%
2018年08月28日,"12,696.000","12,696.000","12,696.000","12,696.000",0.28%
2018年08月27日,"12,660.000","12,660.000","12,660.000","12,660.000",-0.28%
2018年08月24日,"12,695.000","12,695.000","12,695.000","12,695.000",0.44%
2018年08月23日,"12,640.000","12,640.000","12,640.000","12,640.000",-0.55%
2018年08月22日,"12,710.000","12,710.000","12,710.000","12,710.000",0.15%
2018年08月21日,"12,691.000","12,691.000","12,691.000","12,691.000",-0.02%
2018年08月20日,"12,694.000","12,694.000","12,694.000","12,694.000",0.67%
2018年08月17日,"12,610.000","12,610.000","12,610.000","12,610.000",-0.81%
2018年08月16日,"12,713.000","12,713.000","12,713.000","12,713.000",0.37%
2018年08月15日,"12,666.000","12,666.000","12,666.000","12,666.000",0.33%
2018年08月14日,"12,624.000","12,624.000","12,624.000","12,624.000",0.16%
2018年08月13日,"12,604.000","12,604.000","12,604.000","12,604.000",-0.57%
2018年08月10日,"12,676.000","12,676.000","12,676.000","12,676.000",-0.17%
2018年08月09日,"12,697.000","12,697.000","12,697.000","12,697.000",-0.32%
2018年08月08日,"12,738.000","12,738.000","12,738.000","12,738.000",-0.16%
2018年08月07日,"12,759.000","12,759.000","12,759.000","12,759.000",-0.17%
2018年08月06日,"12,781.000","12,781.000","12,781.000","12,781.000",-0.42%
2018年08月03日,"12,835.000","12,835.000","12,835.000","12,835.000",0.27%
2018年08月02日,"12,801.000","12,801.000","12,801.000","12,801.000",0.53%
2018年08月01日,"12,734.000","12,734.000","12,734.000","12,734.000",-0.45%
2018年07月31日,"12,792.000","12,792.000","12,792.000","12,792.000",1.12%
2018年07月30日,"12,650.000","12,650.000","12,650.000","12,650.000",-0.71%
2018年07月27日,"12,741.000","12,741.000","12,741.000","12,741.000",0.40%
2018年07月26日,"12,690.000","12,690.000","12,690.000","12,690.000",-0.19%
2018年07月25日,"12,714.000","12,714.000","12,714.000","12,714.000",0.21%
2018年07月24日,"12,687.000","12,687.000","12,687.000","12,687.000",-0.24%
2018年07月23日,"12,717.000","12,717.000","12,717.000","12,717.000",-1.30%
2018年07月20日,"12,885.000","12,885.000","12,885.000","12,885.000",0.31%
2018年07月19日,"12,845.000","12,845.000","12,845.000","12,845.000",-0.19%
2018年07月18日,"12,870.000","12,870.000","12,870.000","12,870.000",0.12%
2018年07月17日,"12,855.000","12,855.000","12,855.000","12,855.000",0.33%
2018年07月13日,"12,813.000","12,813.000","12,813.000","12,813.000",-0.06%
2018年07月12日,"12,821.000","12,821.000","12,821.000","12,821.000",0.03%
2018年07月11日,"12,817.000","12,817.000","12,817.000","12,817.000",0.09%
2018年07月10日,"12,805.000","12,805.000","12,805.000","12,805.000",-0.48%
2018年07月09日,"12,867.000","12,867.000","12,867.000","12,867.000",0.46%
2018年07月06日,"12,808.000","12,808.000","12,808.000","12,808.000",0.02%
2018年07月05日,"12,806.000","12,806.000","12,806.000","12,806.000",0.24%
2018年07月04日,"12,775.000","12,775.000","12,775.000","12,775.000",-0.19%
2018年07月03日,"12,799.000","12,799.000","12,799.000","12,799.000",0.37%
2018年07月02日,"12,752.000","12,752.000","12,752.000","12,752.000",-0.45%
2018年06月29日,"12,810.000","12,810.000","12,810.000","12,810.000",0.30%
2018年06月28日,"12,772.000","12,772.000","12,772.000","12,772.000",-0.52%
2018年06月27日,"12,839.000","12,839.000","12,839.000","12,839.000",-0.67%
2018年06月26日,"12,926.000","12,926.000","12,926.000","12,926.000",2.04%
2018年06月25日,"12,668.000","12,668.000","12,668.000","12,668.000",-0.78%
2018年06月22日,"12,767.000","12,767.000","12,767.000","12,767.000",0.48%
2018年06月21日,"12,706.000","12,706.000","12,706.000","12,706.000",0.67%
2018年06月20日,"12,622.000","12,622.000","12,622.000","12,622.000",-0.09%
2018年06月19日,"12,634.000","12,634.000","12,634.000","12,634.000",-0.17%
2018年06月18日,"12,656.000","12,656.000","12,656.000","12,656.000",0.08%
2018年06月15日,"12,646.000","12,646.000","12,646.000","12,646.000",0.04%
2018年06月14日,"12,641.000","12,641.000","12,641.000","12,641.000",0.09%
2018年06月13日,"12,630.000","12,630.000","12,630.000","12,630.000",-0.09%
2018年06月12日,"12,642.000","12,642.000","12,642.000","12,642.000",0.25%
2018年06月11日,"12,611.000","12,611.000","12,611.000","12,611.000",0.13%
2018年06月08日,"12,594.000","12,594.000","12,594.000","12,594.000",-0.37%
2018年06月07日,"12,641.000","12,641.000","12,641.000","12,641.000",0.30%
2018年06月06日,"12,603.000","12,603.000","12,603.000","12,603.000",-0.33%
2018年06月05日,"12,645.000","12,645.000","12,645.000","12,645.000",0.20%
2018年06月04日,"12,620.000","12,620.000","12,620.000","12,620.000",0.69%
2018年06月01日,"12,534.000","12,534.000","12,534.000","12,534.000",-0.58%
2018年05月31日,"12,607.000","12,607.000","12,607.000","12,607.000",-0.28%
2018年05月30日,"12,643.000","12,643.000","12,643.000","12,643.000",-0.02%
2018年05月29日,"12,646.000","12,646.000","12,646.000","12,646.000",0.30%
2018年05月28日,"12,608.000","12,608.000","12,608.000","12,608.000",-0.30%
2018年05月25日,"12,646.000","12,646.000","12,646.000","12,646.000",-0.02%
2018年05月24日,"12,648.000","12,648.000","12,648.000","12,648.000",-0.17%
2018年05月23日,"12,669.000","12,669.000","12,669.000","12,669.000",-0.39%
2018年05月22日,"12,719.000","12,719.000","12,719.000","12,719.000",0.13%
2018年05月21日,"12,702.000","12,702.000","12,702.000","12,702.000",0.08%
2018年05月18日,"12,692.000","12,692.000","12,692.000","12,692.000",0.40%
2018年05月17日,"12,642.000","12,642.000","12,642.000","12,642.000",1.03%
2018年05月16日,"12,513.000","12,513.000","12,513.000","12,513.000",-0.37%
2018年05月15日,"12,559.000","12,559.000","12,559.000","12,559.000",-0.63%
2018年05月14日,"12,638.000","12,638.000","12,638.000","12,638.000",0.08%
2018年05月11日,"12,628.000","12,628.000","12,628.000","12,628.000",0.32%
2018年05月10日,"12,588.000","12,588.000","12,588.000","12,588.000",0.63%
2018年05月09日,"12,509.000","12,509.000","12,509.000","12,509.000",-0.97%
2018年05月08日,"12,632.000","12,632.000","12,632.000","12,632.000",0.59%
2018年05月07日,"12,558.000","12,558.000","12,558.000","12,558.000",0.71%
2018年05月02日,"12,469.000","12,469.000","12,469.000","12,469.000",-0.41%
2018年05月01日,"12,520.000","12,520.000","12,520.000","12,520.000",-0.04%
2018年04月27日,"12,525.000","12,525.000","12,525.000","12,525.000",0.46%
2018年04月26日,"12,468.000","12,468.000","12,468.000","12,468.000",0.04%
2018年04月25日,"12,463.000","12,463.000","12,463.000","12,463.000",-0.03%
2018年04月24日,"12,467.000","12,467.000","12,467.000","12,467.000",0.36%
2018年04月23日,"12,422.000","12,422.000","12,422.000","12,422.000",0.06%
2018年04月20日,"12,414.000","12,414.000","12,414.000","12,414.000",0.10%
2018年04月19日,"12,402.000","12,402.000","12,402.000","12,402.000",0.22%
2018年04月18日,"12,375.000","12,375.000","12,375.000","12,375.000",1.05%
2018年04月17日,"12,246.000","12,246.000","12,246.000","12,246.000",0.27%
2018年04月16日,"12,213.000","12,213.000","12,213.000","12,213.000",-0.66%
2018年04月13日,"12,294.000","12,294.000","12,294.000","12,294.000",-0.87%
2018年04月12日,"12,402.000","12,402.000","12,402.000","12,402.000",0.66%
2018年04月11日,"12,321.000","12,321.000","12,321.000","12,321.000",-0.48%
2018年04月10日,"12,381.000","12,381.000","12,381.000","12,381.000",0.71%
2018年04月09日,"12,294.000","12,294.000","12,294.000","12,294.000",0.65%
2018年04月06日,"12,214.000","12,214.000","12,214.000","12,214.000",-0.85%
2018年04月05日,"12,319.000","12,319.000","12,319.000","12,319.000",0.15%
2018年04月04日,"12,301.000","12,301.000","12,301.000","12,301.000",0.23%
2018年04月03日,"12,273.000","12,273.000","12,273.000","12,273.000",0.17%
2018年04月02日,"12,252.000","12,252.000","12,252.000","12,252.000",0.07%
2018年03月30日,"12,243.000","12,243.000","12,243.000","12,243.000",-0.17%
2018年03月29日,"12,264.000","12,264.000","12,264.000","12,264.000",0.65%
2018年03月28日,"12,185.000","12,185.000","12,185.000","12,185.000",0.60%
2018年03月27日,"12,112.000","12,112.000","12,112.000","12,112.000",0.54%
2018年03月26日,"12,047.000","12,047.000","12,047.000","12,047.000",-0.60%
2018年03月23日,"12,120.000","12,120.000","12,120.000","12,120.000",-0.95%
2018年03月22日,"12,236.000","12,236.000","12,236.000","12,236.000",0.28%
2018年03月20日,"12,202.000","12,202.000","12,202.000","12,202.000",0.40%
2018年03月19日,"12,153.000","12,153.000","12,153.000","12,153.000",-1.02%
2018年03月16日,"12,278.000","12,278.000","12,278.000","12,278.000",0.17%
2018年03月15日,"12,257.000","12,257.000","12,257.000","12,257.000",1.10%
2018年03月14日,"12,124.000","12,124.000","12,124.000","12,124.000",0.66%
2018年03月13日,"12,044.000","12,044.000","12,044.000","12,044.000",0.22%
2018年03月12日,"12,017.000","12,017.000","12,017.000","12,017.000",-0.21%
2018年03月09日,"12,042.000","12,042.000","12,042.000","12,042.000",-0.71%
2018年03月08日,"12,128.000","12,128.000","12,128.000","12,128.000",-0.08%
2018年03月07日,"12,138.000","12,138.000","12,138.000","12,138.000",0.30%
2018年03月06日,"12,102.000","12,102.000","12,102.000","12,102.000",0.75%
2018年03月05日,"12,012.000","12,012.000","12,012.000","12,012.000",-1.05%
2018年03月02日,"12,139.000","12,139.000","12,139.000","12,139.000",-0.26%
2018年03月01日,"12,171.000","12,171.000","12,171.000","12,171.000",-1.11%
2018年02月28日,"12,307.000","12,307.000","12,307.000","12,307.000",-0.98%
2018年02月27日,"12,429.000","12,429.000","12,429.000","12,429.000",0.03%
2018年02月26日,"12,425.000","12,425.000","12,425.000","12,425.000",1.07%
2018年02月23日,"12,293.000","12,293.000","12,293.000","12,293.000",1.03%
2018年02月22日,"12,168.000","12,168.000","12,168.000","12,168.000",-0.51%
2018年02月21日,"12,230.000","12,230.000","12,230.000","12,230.000",-0.31%
2018年02月20日,"12,268.000","12,268.000","12,268.000","12,268.000",0.61%
2018年02月19日,"12,194.000","12,194.000","12,194.000","12,194.000",1.48%
2018年02月16日,"12,016.000","12,016.000","12,016.000","12,016.000",0.84%
2018年02月15日,"11,916.000","11,916.000","11,916.000","11,916.000",0.06%
2018年02月14日,"11,909.000","11,909.000","11,909.000","11,909.000",-0.89%
2018年02月13日,"12,016.000","12,016.000","12,016.000","12,016.000",-0.10%
