日付け,終値,始値,高値,安値,出来高,変化率 %
2021年05月21日,162.66,161.34,163.22,160.94,10.25M,1.14%
2021年05月20日,160.83,160.83,161.86,159.52,10.43M,-0.17%
2021年05月19日,161.11,161.00,161.18,158.64,13.28M,-0.76%
2021年05月18日,162.35,164.68,165.50,162.24,11.10M,-1.41%
2021年05月17日,164.67,163.37,164.85,163.03,9.89M,0.40%
2021年05月14日,164.01,162.39,164.45,161.99,10.58M,1.55%
2021年05月13日,161.50,158.18,162.45,157.68,15.40M,2.57%
2021年05月12日,157.45,159.61,160.78,157.03,14.38M,-0.69%
2021年05月11日,158.54,161.08,162.39,158.04,15.45M,-1.66%
2021年05月10日,161.22,161.50,163.73,161.12,14.01M,-0.01%
2021年05月07日,161.24,157.22,161.50,157.02,14.26M,0.34%
2021年05月06日,160.69,158.07,160.82,157.16,13.54M,2.01%
2021年05月05日,157.52,156.00,158.28,154.63,10.51M,1.31%
2021年05月04日,155.48,152.87,155.64,152.14,12.98M,1.38%
2021年05月03日,153.36,154.85,155.48,153.13,11.80M,-0.29%
2021年04月30日,153.81,154.10,154.49,153.01,11.71M,-0.89%
2021年04月29日,155.19,153.54,155.28,153.20,12.98M,1.94%
2021年04月28日,152.23,152.43,152.89,151.40,8.94M,0.65%
2021年04月27日,151.25,150.50,151.57,150.11,12.82M,0.46%
2021年04月26日,150.56,150.78,152.46,150.38,10.80M,0.25%
2021年04月23日,150.19,147.18,151.13,146.68,14.04M,1.91%
2021年04月22日,147.37,150.23,150.30,147.26,15.26M,-2.11%
2021年04月21日,150.54,147.79,150.61,146.79,12.24M,0.85%
2021年04月20日,149.27,151.74,151.75,148.65,13.72M,-2.21%
2021年04月19日,152.65,153.42,153.88,152.22,11.90M,-0.42%
2021年04月16日,153.30,153.87,154.51,152.69,13.77M,0.74%
2021年04月15日,152.17,151.25,152.20,149.32,17.69M,0.63%
2021年04月14日,151.21,151.47,153.83,150.93,19.94M,-1.87%
2021年04月13日,154.09,154.75,155.20,152.43,16.11M,-1.19%
2021年04月12日,155.95,155.58,157.25,155.57,12.27M,-0.21%
2021年04月09日,156.28,155.81,157.04,154.97,12.12M,0.75%
2021年04月08日,155.12,154.00,155.51,152.31,12.34M,0.12%
2021年04月07日,154.93,153.10,155.23,152.65,16.90M,1.57%
2021年04月06日,152.54,152.79,154.28,151.86,13.07M,-0.70%
