日付け,終値,始値,高値,安値,出来高,変化率 %
2018年03月15日,"12,345.56","12,284.14","12,378.39","12,239.96",109.96M,0.88%
2018年03月14日,"12,237.74","12,212.49","12,322.89","12,202.76",107.43M,0.14%
2018年03月13日,"12,221.03","12,425.69","12,459.90","12,162.47",135.97M,-1.59%
2018年03月12日,"12,418.39","12,453.30","12,454.96","12,361.01",141.03M,0.58%
2018年03月09日,"12,346.68","12,331.64","12,407.98","12,284.57",99.08M,-0.07%
2018年03月08日,"12,355.57","12,237.94","12,382.69","12,177.12",100.78M,0.90%
2018年03月07日,"12,245.36","12,060.09","12,275.69","12,020.61",95.79M,1.09%
2018年03月06日,"12,113.87","12,229.29","12,259.58","12,110.34",107.75M,0.19%
2018年03月05日,"12,090.87","11,831.57","12,110.18","11,830.98",113.32M,1.49%
2018年03月02日,"11,913.71","12,051.89","12,081.40","11,877.66",124.21M,-2.27%
2018年03月01日,"12,190.94","12,386.40","12,387.88","12,143.14",117.20M,-1.97%
2018年02月28日,"12,435.85","12,427.46","12,516.92","12,417.96",96.28M,-0.44%
2018年02月27日,"12,490.73","12,573.65","12,577.56","12,436.13",92.64M,-0.29%
2018年02月26日,"12,527.04","12,566.05","12,601.46","12,484.59",80.73M,0.35%
2018年02月23日,"12,483.79","12,491.77","12,513.32","12,431.94",100.96M,0.18%
2018年02月22日,"12,461.91","12,358.82","12,497.71","12,283.70",107.40M,-0.07%
2018年02月21日,"12,470.49","12,457.22","12,474.37","12,372.26",85.96M,-0.14%
2018年02月20日,"12,487.90","12,403.63","12,496.10","12,333.79",89.82M,0.83%
2018年02月19日,"12,385.60","12,495.07","12,505.49","12,361.86",68.99M,-0.53%
2018年02月16日,"12,451.96","12,408.48","12,484.12","12,368.71",107.45M,0.86%
2018年02月15日,"12,346.17","12,425.45","12,479.97","12,275.04",115.40M,0.06%
2018年02月14日,"12,339.16","12,294.85","12,393.71","12,075.21",134.76M,1.17%
2018年02月13日,"12,196.50","12,282.76","12,300.63","12,196.22",97.53M,-0.70%
2018年02月12日,"12,282.77","12,238.63","12,379.16","12,222.34",123.74M,1.45%
2018年02月09日,"12,107.48","12,263.10","12,296.18","12,003.36",181.25M,-1.25%
2018年02月08日,"12,260.29","12,506.18","12,541.32","12,187.45",158.76M,-2.62%
2018年02月07日,"12,590.43","12,478.68","12,651.28","12,414.84",158.22M,1.60%
2018年02月06日,"12,392.66","12,232.86","12,550.16","12,232.86",211.19M,-2.32%
2018年02月05日,"12,687.49","12,687.79","12,752.60","12,622.44",117.46M,-0.76%
2018年02月02日,"12,785.16","12,954.59","12,954.59","12,782.07",145.23M,-1.68%
2018年02月01日,"13,003.90","13,235.15","13,301.41","12,971.78",126.68M,-1.41%
2018年01月31日,"13,189.48","13,210.76","13,268.41","13,159.35",115.31M,-0.06%
2018年01月30日,"13,197.71","13,223.97","13,309.86","13,171.91",118.71M,-0.95%
2018年01月29日,"13,324.48","13,358.90","13,370.02","13,274.84",81.26M,-0.12%
2018年01月26日,"13,340.17","13,297.51","13,348.69","13,268.31",78.17M,0.31%
2018年01月25日,"13,298.36","13,374.38","13,443.36","13,222.47",109.40M,-0.87%
2018年01月24日,"13,414.74","13,572.71","13,576.84","13,414.74",108.64M,-1.07%
2018年01月23日,"13,559.60","13,577.14","13,596.89","13,517.81",100.25M,0.71%
2018年01月22日,"13,463.69","13,435.14","13,470.05","13,410.96",98.24M,0.22%
2018年01月19日,"13,434.45","13,297.74","13,445.47","13,294.81",111.49M,1.15%
2018年01月18日,"13,281.43","13,250.25","13,293.29","13,201.34",92.42M,0.74%
2018年01月17日,"13,183.96","13,200.92","13,251.44","13,137.51",90.87M,-0.47%
2018年01月16日,"13,246.33","13,228.60","13,351.09","13,196.56",88.46M,0.35%
2018年01月15日,"13,200.51","13,244.37","13,250.37","13,173.71",60.13M,-0.34%
2018年01月12日,"13,245.03","13,241.28","13,265.14","13,168.01",90.61M,0.32%
2018年01月11日,"13,202.90","13,281.20","13,298.65","13,151.84",114.00M,-0.59%
2018年01月10日,"13,281.34","13,355.28","13,377.88","13,227.57",124.06M,-0.78%
2018年01月09日,"13,385.59","13,383.26","13,425.02","13,361.22",97.70M,0.13%
2018年01月08日,"13,367.78","13,399.62","13,407.82","13,334.16",97.94M,0.36%
