日付け,終値,始値,高値,安値,出来高,変化率 %
2018年08月15日,123.83,123.42,123.93,123.36,177.38K,0.36%
2018年08月14日,123.38,123.33,123.47,123.16,146.18K,-0.01%
2018年08月13日,123.39,123.68,123.74,123.30,165.90K,-0.14%
2018年08月10日,123.56,123.45,123.63,123.32,161.37K,0.44%
2018年08月09日,123.02,122.97,123.12,122.81,131.01K,0.15%
2018年08月08日,122.84,122.89,122.92,122.65,155.31K,0.13%
2018年08月07日,122.68,122.94,123.10,122.62,126.36K,-0.25%
2018年08月06日,122.99,122.57,123.06,122.57,107.41K,0.20%
2018年08月03日,122.74,122.47,122.77,122.26,177.57K,0.45%
2018年08月02日,122.19,122.17,122.54,121.99,227.73K,0.06%
2018年08月01日,122.12,122.56,122.56,122.08,194.07K,-0.46%
2018年07月31日,122.68,122.76,122.86,122.54,244.84K,0.16%
2018年07月30日,122.48,123.29,123.29,122.40,226.80K,-0.54%
2018年07月27日,123.14,123.16,123.31,123.04,110.77K,-0.02%
2018年07月26日,123.17,123.06,123.28,122.99,146.98K,-0.11%
2018年07月25日,123.30,123.26,123.39,123.17,131.17K,-0.01%
2018年07月24日,123.31,123.13,123.37,122.94,200.79K,0.02%
2018年07月23日,123.29,123.50,123.70,123.20,142.02K,-0.27%
2018年07月20日,123.62,124.22,124.27,123.54,176.13K,-0.37%
2018年07月19日,124.08,123.51,124.18,123.47,200.99K,0.32%
2018年07月18日,123.68,123.23,123.99,123.23,185.14K,0.29%
2018年07月17日,123.32,123.14,123.40,123.06,110.16K,0.28%
2018年07月16日,122.97,123.21,123.22,122.85,122.79K,-0.19%
2018年07月13日,123.20,123.20,123.49,123.13,134.53K,0.04%
2018年07月12日,123.15,122.94,123.18,122.89,108.31K,0.18%
2018年07月11日,122.93,123.15,123.16,122.77,165.64K,0.01%
2018年07月10日,122.92,123.19,123.20,122.82,128.60K,-0.19%
2018年07月09日,123.15,123.11,123.45,122.76,156.80K,-0.11%
2018年07月06日,123.28,123.20,123.45,123.15,110.40K,-0.05%
2018年07月05日,123.34,122.95,123.37,122.80,147.77K,0.20%
2018年07月04日,123.09,123.40,123.45,123.00,81.34K,-0.26%
2018年07月03日,123.41,123.15,123.49,122.90,173.33K,0.10%
2018年07月02日,123.29,123.22,123.35,123.06,118.78K,0.19%
2018年06月29日,123.06,123.04,123.22,122.67,193.50K,-0.16%
2018年06月28日,123.26,123.37,123.47,123.15,153.26K,-0.80%
2018年06月27日,124.26,124.12,124.12,123.97,0.27K,0.41%
2018年06月26日,123.75,123.57,123.57,123.57,2.78K,-0.01%
2018年06月25日,123.76,123.77,123.79,123.77,0.53K,0.11%
2018年06月22日,123.63,123.65,123.65,123.50,0.26K,-0.25%
2018年06月21日,123.94,123.84,124.03,123.80,6.61K,0.11%
2018年06月20日,123.81,123.83,123.83,123.72,1.76K,-0.09%
2018年06月19日,123.92,124.00,124.00,123.85,0.86K,0.35%
2018年06月18日,123.49,123.53,123.62,123.42,0.59K,0.76%
2018年06月15日,122.56,122.78,122.92,122.32,-,-0.68%
2018年06月14日,123.40,122.85,122.85,122.85,0.50K,0.24%
2018年06月13日,123.10,122.98,123.13,122.98,0.93K,0.27%
2018年06月12日,122.77,122.42,122.73,122.42,0.23K,0.12%
2018年06月11日,122.62,122.36,122.63,122.36,2.37K,-0.12%
2018年06月08日,122.77,123.17,123.17,122.67,2.24K,0.16%
2018年06月07日,122.57,122.63,122.91,122.56,1.89K,-0.24%
2018年06月06日,122.87,123.48,123.50,122.87,13.45K,-0.75%
2018年06月05日,123.80,123.68,123.86,123.40,5.85K,0.09%
2018年06月04日,123.69,123.67,123.87,123.54,8.38K,-0.14%
2018年06月01日,123.86,124.03,124.08,123.53,3.28K,-0.44%
2018年05月31日,124.41,124.07,124.46,123.75,9.06K,0.02%
2018年05月30日,124.39,124.48,124.54,123.92,36.69K,0.06%
2018年05月29日,124.32,124.08,125.64,123.77,352.04K,0.81%
2018年05月25日,123.32,122.67,123.65,122.67,435.68K,0.53%
2018年05月24日,122.67,122.26,122.74,122.00,533.20K,0.30%
2018年05月23日,122.30,121.71,122.32,121.71,272.41K,0.73%
2018年05月22日,121.41,121.60,121.77,121.28,174.62K,-0.25%
2018年05月21日,121.72,121.67,121.93,121.53,161.83K,0.11%
2018年05月18日,121.59,121.13,121.64,120.97,186.57K,0.48%
2018年05月17日,121.01,121.22,121.41,120.89,192.99K,-0.44%
2018年05月16日,121.55,121.65,121.74,121.42,184.15K,0.10%
2018年05月15日,121.43,121.59,121.89,121.34,257.58K,-0.28%
2018年05月14日,121.77,122.11,122.16,121.65,159.35K,-0.27%
2018年05月11日,122.10,122.33,122.40,122.03,133.25K,-0.20%
2018年05月10日,122.34,122.03,122.50,121.82,196.53K,0.36%
2018年05月09日,121.90,121.97,122.04,121.67,190.60K,-0.20%
2018年05月08日,122.14,122.52,122.69,122.05,160.62K,-0.34%
2018年05月04日,122.56,122.59,122.94,122.47,167.64K,-0.02%
2018年05月03日,122.58,121.93,122.75,121.70,226.29K,0.55%
2018年05月02日,121.91,122.28,122.31,121.80,190.05K,-0.43%
2018年05月01日,122.44,122.27,122.51,122.13,96.44K,0.15%
2018年04月30日,122.26,121.99,122.38,121.85,180.00K,0.27%
2018年04月27日,121.93,121.55,122.12,121.50,208.50K,0.46%
2018年04月26日,121.37,121.09,121.49,121.07,169.76K,0.28%
2018年04月25日,121.03,120.93,121.08,120.73,172.13K,-0.02%
2018年04月24日,121.05,121.32,121.42,120.80,221.95K,-0.14%
2018年04月23日,121.22,121.37,121.47,121.03,150.13K,-0.25%
2018年04月20日,121.52,121.90,122.00,121.39,202.01K,0.14%
2018年04月19日,121.35,122.18,122.18,121.20,279.24K,-0.73%
2018年04月18日,122.24,122.05,122.84,122.00,218.85K,0.23%
2018年04月17日,121.96,121.81,122.14,121.48,167.48K,0.16%
2018年04月16日,121.77,121.87,121.92,121.54,131.93K,-0.23%
2018年04月13日,122.05,121.89,122.13,121.63,137.20K,0.07%
2018年04月12日,121.97,122.58,122.58,121.74,164.63K,-0.48%
2018年04月11日,122.56,122.35,122.84,122.24,173.80K,0.25%
2018年04月10日,122.25,122.30,122.45,122.11,225.86K,-0.08%
2018年04月09日,122.35,122.38,122.41,122.18,122.44K,-0.07%
2018年04月06日,122.44,122.34,122.49,122.18,137.51K,0.16%
2018年04月05日,122.24,122.49,122.55,122.10,164.72K,-0.37%
2018年04月04日,122.70,122.72,123.03,122.59,166.92K,-0.07%
2018年04月03日,122.78,123.00,123.00,122.65,166.07K,-0.03%
2018年03月29日,122.82,122.48,122.93,122.48,200.90K,0.14%
