日付け,終値,始値,高値,安値,変化率 %
2019年08月09日,"5,413.000","5,413.000","5,413.000","5,413.000",0.45%
2019年08月08日,"5,389.000","5,389.000","5,389.000","5,389.000",-0.22%
2019年08月07日,"5,401.000","5,401.000","5,401.000","5,401.000",0.19%
2019年08月06日,"5,391.000","5,391.000","5,391.000","5,391.000",-0.75%
2019年08月05日,"5,432.000","5,432.000","5,432.000","5,432.000",-0.22%
2019年08月02日,"5,444.000","5,444.000","5,444.000","5,444.000",-0.09%
2019年08月01日,"5,449.000","5,449.000","5,449.000","5,449.000",0.06%
2019年07月31日,"5,446.000","5,446.000","5,446.000","5,446.000",-0.07%
2019年07月30日,"5,450.000","5,450.000","5,450.000","5,450.000",-0.02%
2019年07月29日,"5,451.000","5,451.000","5,451.000","5,451.000",0.13%
2019年07月26日,"5,444.000","5,444.000","5,444.000","5,444.000",0.04%
2019年07月25日,"5,442.000","5,442.000","5,442.000","5,442.000",0.13%
2019年07月24日,"5,435.000","5,435.000","5,435.000","5,435.000",0.13%
2019年07月23日,"5,428.000","5,428.000","5,428.000","5,428.000",0.06%
2019年07月22日,"5,425.000","5,425.000","5,425.000","5,425.000",-0.02%
2019年07月19日,"5,426.000","5,426.000","5,426.000","5,426.000",-0.24%
2019年07月18日,"5,439.000","5,439.000","5,439.000","5,439.000",-0.02%
2019年07月17日,"5,440.000","5,440.000","5,440.000","5,440.000",-0.07%
2019年07月16日,"5,444.000","5,444.000","5,444.000","5,444.000",0.11%
2019年07月12日,"5,438.000","5,438.000","5,438.000","5,438.000",-0.75%
2019年07月11日,"5,479.000","5,479.000","5,479.000","5,479.000",0.13%
2019年07月10日,"5,472.000","5,472.000","5,472.000","5,472.000",-0.16%
2019年07月09日,"5,481.000","5,481.000","5,481.000","5,481.000",-0.05%
2019年07月08日,"5,484.000","5,484.000","5,484.000","5,484.000",-0.02%
2019年07月05日,"5,485.000","5,485.000","5,485.000","5,485.000",-0.02%
2019年07月04日,"5,486.000","5,486.000","5,486.000","5,486.000",0.05%
2019年07月03日,"5,483.000","5,483.000","5,483.000","5,483.000",-0.04%
2019年07月02日,"5,485.000","5,485.000","5,485.000","5,485.000",0.15%
2019年07月01日,"5,477.000","5,477.000","5,477.000","5,477.000",0.18%
2019年06月28日,"5,467.000","5,467.000","5,467.000","5,467.000",-0.04%
2019年06月27日,"5,469.000","5,469.000","5,469.000","5,469.000",0.00%
2019年06月26日,"5,469.000","5,469.000","5,469.000","5,469.000",-0.15%
2019年06月25日,"5,477.000","5,477.000","5,477.000","5,477.000",-0.02%
2019年06月24日,"5,478.000","5,478.000","5,478.000","5,478.000",0.11%
2019年06月21日,"5,472.000","5,472.000","5,472.000","5,472.000",0.48%
2019年06月20日,"5,446.000","5,446.000","5,446.000","5,446.000",0.13%
2019年06月19日,"5,439.000","5,439.000","5,439.000","5,439.000",0.28%
2019年06月18日,"5,424.000","5,424.000","5,424.000","5,424.000",-0.02%
2019年06月17日,"5,425.000","5,425.000","5,425.000","5,425.000",-0.02%
2019年06月14日,"5,426.000","5,426.000","5,426.000","5,426.000",-0.04%
2019年06月13日,"5,428.000","5,428.000","5,428.000","5,428.000",-0.07%
2019年06月12日,"5,432.000","5,432.000","5,432.000","5,432.000",-0.51%
2019年06月11日,"5,460.000","5,460.000","5,460.000","5,460.000",0.20%
2019年06月10日,"5,449.000","5,449.000","5,449.000","5,449.000",0.33%
2019年06月07日,"5,431.000","5,431.000","5,431.000","5,431.000",0.11%
2019年06月06日,"5,425.000","5,425.000","5,425.000","5,425.000",0.20%
2019年06月05日,"5,414.000","5,414.000","5,414.000","5,414.000",0.43%
2019年06月04日,"5,391.000","5,391.000","5,391.000","5,391.000",-0.09%
2019年06月03日,"5,396.000","5,396.000","5,396.000","5,396.000",-0.37%
2019年05月31日,"5,416.000","5,416.000","5,416.000","5,416.000",0.18%
2019年05月30日,"5,406.000","5,406.000","5,406.000","5,406.000",-0.37%
2019年05月29日,"5,426.000","5,426.000","5,426.000","5,426.000",-0.02%
2019年05月28日,"5,427.000","5,427.000","5,427.000","5,427.000",0.00%
2019年05月27日,"5,427.000","5,427.000","5,427.000","5,427.000",0.13%
2019年05月24日,"5,420.000","5,420.000","5,420.000","5,420.000",-0.39%
2019年05月23日,"5,441.000","5,441.000","5,441.000","5,441.000",-0.09%
2019年05月22日,"5,446.000","5,446.000","5,446.000","5,446.000",0.20%
2019年05月21日,"5,435.000","5,435.000","5,435.000","5,435.000",-0.07%
2019年05月20日,"5,439.000","5,439.000","5,439.000","5,439.000",-0.02%
2019年05月17日,"5,440.000","5,440.000","5,440.000","5,440.000",0.26%
2019年05月16日,"5,426.000","5,426.000","5,426.000","5,426.000",-0.09%
2019年05月15日,"5,431.000","5,431.000","5,431.000","5,431.000",0.20%
2019年05月14日,"5,420.000","5,420.000","5,420.000","5,420.000",-0.44%
2019年05月13日,"5,444.000","5,444.000","5,444.000","5,444.000",-0.58%
2019年05月10日,"5,476.000","5,476.000","5,476.000","5,476.000",-0.31%
2019年05月09日,"5,493.000","5,493.000","5,493.000","5,493.000",0.05%
2019年05月08日,"5,490.000","5,490.000","5,490.000","5,490.000",-0.16%
2019年05月07日,"5,499.000","5,499.000","5,499.000","5,499.000",-0.11%
2019年04月26日,"5,505.000","5,505.000","5,505.000","5,505.000",-0.13%
2019年04月25日,"5,512.000","5,512.000","5,512.000","5,512.000",0.15%
2019年04月24日,"5,504.000","5,504.000","5,504.000","5,504.000",0.05%
2019年04月23日,"5,501.000","5,501.000","5,501.000","5,501.000",-0.09%
2019年04月22日,"5,506.000","5,506.000","5,506.000","5,506.000",-0.02%
2019年04月19日,"5,507.000","5,507.000","5,507.000","5,507.000",0.02%
2019年04月18日,"5,506.000","5,506.000","5,506.000","5,506.000",-0.11%
2019年04月17日,"5,512.000","5,512.000","5,512.000","5,512.000",0.05%
2019年04月16日,"5,509.000","5,509.000","5,509.000","5,509.000",-0.07%
2019年04月15日,"5,513.000","5,513.000","5,513.000","5,513.000",0.20%
2019年04月12日,"5,502.000","5,502.000","5,502.000","5,502.000",-0.43%
2019年04月11日,"5,526.000","5,526.000","5,526.000","5,526.000",0.11%
2019年04月10日,"5,520.000","5,520.000","5,520.000","5,520.000",0.00%
2019年04月09日,"5,520.000","5,520.000","5,520.000","5,520.000",0.00%
2019年04月08日,"5,520.000","5,520.000","5,520.000","5,520.000",0.18%
2019年04月05日,"5,510.000","5,510.000","5,510.000","5,510.000",-0.04%
2019年04月04日,"5,512.000","5,512.000","5,512.000","5,512.000",0.13%
2019年04月03日,"5,505.000","5,505.000","5,505.000","5,505.000",-0.02%
2019年04月02日,"5,506.000","5,506.000","5,506.000","5,506.000",0.22%
2019年04月01日,"5,494.000","5,494.000","5,494.000","5,494.000",0.26%
2019年03月29日,"5,480.000","5,480.000","5,480.000","5,480.000",0.00%
2019年03月28日,"5,480.000","5,480.000","5,480.000","5,480.000",-0.02%
2019年03月27日,"5,481.000","5,481.000","5,481.000","5,481.000",0.22%
2019年03月26日,"5,469.000","5,469.000","5,469.000","5,469.000",-0.16%
2019年03月25日,"5,478.000","5,478.000","5,478.000","5,478.000",-0.16%
2019年03月22日,"5,487.000","5,487.000","5,487.000","5,487.000",0.26%
2019年03月20日,"5,473.000","5,473.000","5,473.000","5,473.000",0.05%
2019年03月19日,"5,470.000","5,470.000","5,470.000","5,470.000",-0.02%
2019年03月18日,"5,471.000","5,471.000","5,471.000","5,471.000",0.20%
2019年03月15日,"5,460.000","5,460.000","5,460.000","5,460.000",0.05%
2019年03月14日,"5,457.000","5,457.000","5,457.000","5,457.000",0.20%
2019年03月13日,"5,446.000","5,446.000","5,446.000","5,446.000",0.20%
2019年03月12日,"5,435.000","5,435.000","5,435.000","5,435.000",-0.49%
2019年03月11日,"5,462.000","5,462.000","5,462.000","5,462.000",-0.24%
2019年03月08日,"5,475.000","5,475.000","5,475.000","5,475.000",-0.18%
2019年03月07日,"5,485.000","5,485.000","5,485.000","5,485.000",-0.09%
2019年03月06日,"5,490.000","5,490.000","5,490.000","5,490.000",-0.02%
2019年03月05日,"5,491.000","5,491.000","5,491.000","5,491.000",-0.07%
2019年03月04日,"5,495.000","5,495.000","5,495.000","5,495.000",0.05%
2019年03月01日,"5,492.000","5,492.000","5,492.000","5,492.000",-0.02%
2019年02月28日,"5,493.000","5,493.000","5,493.000","5,493.000",0.07%
2019年02月27日,"5,489.000","5,489.000","5,489.000","5,489.000",0.13%
2019年02月26日,"5,482.000","5,482.000","5,482.000","5,482.000",0.05%
2019年02月25日,"5,479.000","5,479.000","5,479.000","5,479.000",0.13%
2019年02月22日,"5,472.000","5,472.000","5,472.000","5,472.000",-0.02%
2019年02月21日,"5,473.000","5,473.000","5,473.000","5,473.000",0.13%
2019年02月20日,"5,466.000","5,466.000","5,466.000","5,466.000",0.15%
2019年02月19日,"5,458.000","5,458.000","5,458.000","5,458.000",0.00%
2019年02月18日,"5,458.000","5,458.000","5,458.000","5,458.000",0.18%
2019年02月15日,"5,448.000","5,448.000","5,448.000","5,448.000",-0.11%
2019年02月14日,"5,454.000","5,454.000","5,454.000","5,454.000",0.07%
2019年02月13日,"5,450.000","5,450.000","5,450.000","5,450.000",0.37%
2019年02月12日,"5,430.000","5,430.000","5,430.000","5,430.000",-0.75%
2019年02月08日,"5,471.000","5,471.000","5,471.000","5,471.000",-0.33%
2019年02月07日,"5,489.000","5,489.000","5,489.000","5,489.000",0.07%
2019年02月06日,"5,485.000","5,485.000","5,485.000","5,485.000",0.35%
2019年02月05日,"5,466.000","5,466.000","5,466.000","5,466.000",0.07%
2019年02月04日,"5,462.000","5,462.000","5,462.000","5,462.000",0.13%
2019年02月01日,"5,455.000","5,455.000","5,455.000","5,455.000",0.39%
2019年01月31日,"5,434.000","5,434.000","5,434.000","5,434.000",0.22%
2019年01月30日,"5,422.000","5,422.000","5,422.000","5,422.000",0.13%
2019年01月29日,"5,415.000","5,415.000","5,415.000","5,415.000",-0.17%
2019年01月28日,"5,424.000","5,424.000","5,424.000","5,424.000",0.28%
2019年01月25日,"5,409.000","5,409.000","5,409.000","5,409.000",-0.11%
2019年01月24日,"5,415.000","5,415.000","5,415.000","5,415.000",-0.07%
2019年01月23日,"5,419.000","5,419.000","5,419.000","5,419.000",-0.24%
2019年01月22日,"5,432.000","5,432.000","5,432.000","5,432.000",-0.02%
2019年01月21日,"5,433.000","5,433.000","5,433.000","5,433.000",0.39%
2019年01月18日,"5,412.000","5,412.000","5,412.000","5,412.000",0.11%
2019年01月17日,"5,406.000","5,406.000","5,406.000","5,406.000",0.30%
2019年01月16日,"5,390.000","5,390.000","5,390.000","5,390.000",0.15%
2019年01月15日,"5,382.000","5,382.000","5,382.000","5,382.000",-0.76%
2019年01月11日,"5,423.000","5,423.000","5,423.000","5,423.000",-0.11%
2019年01月10日,"5,429.000","5,429.000","5,429.000","5,429.000",0.44%
2019年01月09日,"5,405.000","5,405.000","5,405.000","5,405.000",0.52%
2019年01月08日,"5,377.000","5,377.000","5,377.000","5,377.000",0.77%
2019年01月07日,"5,336.000","5,336.000","5,336.000","5,336.000",1.06%
2019年01月04日,"5,280.000","5,280.000","5,280.000","5,280.000",0.61%
2018年12月28日,"5,248.000","5,248.000","5,248.000","5,248.000",0.08%
2018年12月27日,"5,244.000","5,244.000","5,244.000","5,244.000",-0.15%
2018年12月26日,"5,252.000","5,252.000","5,252.000","5,252.000",-0.02%
2018年12月25日,"5,253.000","5,253.000","5,253.000","5,253.000",-0.66%
2018年12月21日,"5,288.000","5,288.000","5,288.000","5,288.000",-0.99%
2018年12月20日,"5,341.000","5,341.000","5,341.000","5,341.000",-0.34%
2018年12月19日,"5,359.000","5,359.000","5,359.000","5,359.000",-0.33%
2018年12月18日,"5,377.000","5,377.000","5,377.000","5,377.000",-0.30%
2018年12月17日,"5,393.000","5,393.000","5,393.000","5,393.000",-0.17%
2018年12月14日,"5,402.000","5,402.000","5,402.000","5,402.000",0.00%
2018年12月13日,"5,402.000","5,402.000","5,402.000","5,402.000",0.28%
2018年12月12日,"5,387.000","5,387.000","5,387.000","5,387.000",-0.52%
2018年12月11日,"5,415.000","5,415.000","5,415.000","5,415.000",-0.22%
2018年12月10日,"5,427.000","5,427.000","5,427.000","5,427.000",0.28%
2018年12月07日,"5,412.000","5,412.000","5,412.000","5,412.000",-0.64%
2018年12月06日,"5,447.000","5,447.000","5,447.000","5,447.000",0.00%
2018年12月05日,"5,447.000","5,447.000","5,447.000","5,447.000",-0.16%
2018年12月04日,"5,456.000","5,456.000","5,456.000","5,456.000",0.40%
2018年12月03日,"5,434.000","5,434.000","5,434.000","5,434.000",0.06%
2018年11月30日,"5,431.000","5,431.000","5,431.000","5,431.000",0.20%
2018年11月29日,"5,420.000","5,420.000","5,420.000","5,420.000",0.39%
2018年11月28日,"5,399.000","5,399.000","5,399.000","5,399.000",-0.18%
2018年11月27日,"5,409.000","5,409.000","5,409.000","5,409.000",0.07%
2018年11月26日,"5,405.000","5,405.000","5,405.000","5,405.000",-0.18%
2018年11月22日,"5,415.000","5,415.000","5,415.000","5,415.000",0.37%
2018年11月21日,"5,395.000","5,395.000","5,395.000","5,395.000",-0.35%
2018年11月20日,"5,414.000","5,414.000","5,414.000","5,414.000",-0.07%
2018年11月19日,"5,418.000","5,418.000","5,418.000","5,418.000",-0.17%
2018年11月16日,"5,427.000","5,427.000","5,427.000","5,427.000",-0.35%
2018年11月15日,"5,446.000","5,446.000","5,446.000","5,446.000",-0.33%
2018年11月14日,"5,464.000","5,464.000","5,464.000","5,464.000",-0.44%
2018年11月13日,"5,488.000","5,488.000","5,488.000","5,488.000",-0.09%
2018年11月12日,"5,493.000","5,493.000","5,493.000","5,493.000",-0.94%
2018年11月09日,"5,545.000","5,545.000","5,545.000","5,545.000",0.04%
2018年11月08日,"5,543.000","5,543.000","5,543.000","5,543.000",0.27%
2018年11月07日,"5,528.000","5,528.000","5,528.000","5,528.000",0.09%
2018年11月06日,"5,523.000","5,523.000","5,523.000","5,523.000",0.00%
2018年11月05日,"5,523.000","5,523.000","5,523.000","5,523.000",0.11%
2018年11月02日,"5,517.000","5,517.000","5,517.000","5,517.000",0.05%
2018年11月01日,"5,514.000","5,514.000","5,514.000","5,514.000",0.29%
2018年10月31日,"5,498.000","5,498.000","5,498.000","5,498.000",-0.16%
2018年10月30日,"5,507.000","5,507.000","5,507.000","5,507.000",0.05%
2018年10月29日,"5,504.000","5,504.000","5,504.000","5,504.000",-0.24%
2018年10月26日,"5,517.000","5,517.000","5,517.000","5,517.000",-0.18%
2018年10月25日,"5,527.000","5,527.000","5,527.000","5,527.000",0.05%
2018年10月24日,"5,524.000","5,524.000","5,524.000","5,524.000",-0.38%
2018年10月23日,"5,545.000","5,545.000","5,545.000","5,545.000",-0.02%
2018年10月22日,"5,546.000","5,546.000","5,546.000","5,546.000",-0.11%
2018年10月19日,"5,552.000","5,552.000","5,552.000","5,552.000",-0.16%
2018年10月18日,"5,561.000","5,561.000","5,561.000","5,561.000",-0.11%
2018年10月17日,"5,567.000","5,567.000","5,567.000","5,567.000",0.14%
2018年10月16日,"5,559.000","5,559.000","5,559.000","5,559.000",0.07%
2018年10月15日,"5,555.000","5,555.000","5,555.000","5,555.000",0.20%
2018年10月12日,"5,544.000","5,544.000","5,544.000","5,544.000",-0.65%
2018年10月11日,"5,580.000","5,580.000","5,580.000","5,580.000",-0.37%
2018年10月10日,"5,601.000","5,601.000","5,601.000","5,601.000",-0.32%
2018年10月09日,"5,619.000","5,619.000","5,619.000","5,619.000",-0.16%
2018年10月05日,"5,628.000","5,628.000","5,628.000","5,628.000",-0.55%
2018年10月04日,"5,659.000","5,659.000","5,659.000","5,659.000",-0.11%
2018年10月03日,"5,665.000","5,665.000","5,665.000","5,665.000",0.05%
2018年10月02日,"5,662.000","5,662.000","5,662.000","5,662.000",0.16%
2018年10月01日,"5,653.000","5,653.000","5,653.000","5,653.000",0.05%
2018年09月28日,"5,650.000","5,650.000","5,650.000","5,650.000",0.05%
2018年09月27日,"5,647.000","5,647.000","5,647.000","5,647.000",0.07%
2018年09月26日,"5,643.000","5,643.000","5,643.000","5,643.000",-0.09%
2018年09月25日,"5,648.000","5,648.000","5,648.000","5,648.000",-0.04%
2018年09月21日,"5,650.000","5,650.000","5,650.000","5,650.000",-0.09%
2018年09月20日,"5,655.000","5,655.000","5,655.000","5,655.000",0.00%
2018年09月19日,"5,655.000","5,655.000","5,655.000","5,655.000",-0.02%
2018年09月18日,"5,656.000","5,656.000","5,656.000","5,656.000",0.05%
2018年09月14日,"5,653.000","5,653.000","5,653.000","5,653.000",0.11%
2018年09月13日,"5,647.000","5,647.000","5,647.000","5,647.000",0.14%
2018年09月12日,"5,639.000","5,639.000","5,639.000","5,639.000",-0.55%
2018年09月11日,"5,670.000","5,670.000","5,670.000","5,670.000",0.07%
2018年09月10日,"5,666.000","5,666.000","5,666.000","5,666.000",-0.11%
2018年09月07日,"5,672.000","5,672.000","5,672.000","5,672.000",-0.04%
2018年09月06日,"5,674.000","5,674.000","5,674.000","5,674.000",-0.09%
2018年09月05日,"5,679.000","5,679.000","5,679.000","5,679.000",0.00%
2018年09月04日,"5,679.000","5,679.000","5,679.000","5,679.000",0.00%
2018年09月03日,"5,679.000","5,679.000","5,679.000","5,679.000",-0.02%
2018年08月31日,"5,680.000","5,680.000","5,680.000","5,680.000",-0.04%
2018年08月30日,"5,682.000","5,682.000","5,682.000","5,682.000",-0.02%
2018年08月29日,"5,683.000","5,683.000","5,683.000","5,683.000",0.00%
2018年08月28日,"5,683.000","5,683.000","5,683.000","5,683.000",0.07%
2018年08月27日,"5,679.000","5,679.000","5,679.000","5,679.000",0.05%
2018年08月24日,"5,676.000","5,676.000","5,676.000","5,676.000",-0.02%
2018年08月23日,"5,677.000","5,677.000","5,677.000","5,677.000",0.14%
2018年08月22日,"5,669.000","5,669.000","5,669.000","5,669.000",0.05%
2018年08月21日,"5,666.000","5,666.000","5,666.000","5,666.000",0.07%
2018年08月20日,"5,662.000","5,662.000","5,662.000","5,662.000",0.07%
2018年08月17日,"5,658.000","5,658.000","5,658.000","5,658.000",0.12%
2018年08月16日,"5,651.000","5,651.000","5,651.000","5,651.000",-0.18%
2018年08月15日,"5,661.000","5,661.000","5,661.000","5,661.000",0.05%
2018年08月14日,"5,658.000","5,658.000","5,658.000","5,658.000",-0.07%
2018年08月13日,"5,662.000","5,662.000","5,662.000","5,662.000",-0.79%
2018年08月10日,"5,707.000","5,707.000","5,707.000","5,707.000",-0.02%
2018年08月09日,"5,708.000","5,708.000","5,708.000","5,708.000",-0.02%
2018年08月08日,"5,709.000","5,709.000","5,709.000","5,709.000",0.21%
2018年08月07日,"5,697.000","5,697.000","5,697.000","5,697.000",0.09%
2018年08月06日,"5,692.000","5,692.000","5,692.000","5,692.000",0.05%
2018年08月03日,"5,689.000","5,689.000","5,689.000","5,689.000",0.04%
2018年08月02日,"5,687.000","5,687.000","5,687.000","5,687.000",0.00%
2018年08月01日,"5,687.000","5,687.000","5,687.000","5,687.000",0.14%
2018年07月31日,"5,679.000","5,679.000","5,679.000","5,679.000",0.00%
2018年07月30日,"5,679.000","5,679.000","5,679.000","5,679.000",0.05%
2018年07月27日,"5,676.000","5,676.000","5,676.000","5,676.000",0.05%
2018年07月26日,"5,673.000","5,673.000","5,673.000","5,673.000",0.07%
2018年07月25日,"5,669.000","5,669.000","5,669.000","5,669.000",0.14%
2018年07月24日,"5,661.000","5,661.000","5,661.000","5,661.000",0.00%
2018年07月23日,"5,661.000","5,661.000","5,661.000","5,661.000",0.04%
2018年07月20日,"5,659.000","5,659.000","5,659.000","5,659.000",-0.09%
2018年07月19日,"5,664.000","5,664.000","5,664.000","5,664.000",0.07%
2018年07月18日,"5,660.000","5,660.000","5,660.000","5,660.000",0.05%
2018年07月17日,"5,657.000","5,657.000","5,657.000","5,657.000",0.05%
2018年07月13日,"5,654.000","5,654.000","5,654.000","5,654.000",0.14%
2018年07月12日,"5,646.000","5,646.000","5,646.000","5,646.000",-1.31%
2018年07月11日,"5,721.000","5,721.000","5,721.000","5,721.000",0.05%
2018年07月10日,"5,718.000","5,718.000","5,718.000","5,718.000",0.23%
2018年07月09日,"5,705.000","5,705.000","5,705.000","5,705.000",0.12%
2018年07月06日,"5,698.000","5,698.000","5,698.000","5,698.000",0.05%
2018年07月05日,"5,695.000","5,695.000","5,695.000","5,695.000",0.00%
2018年07月04日,"5,695.000","5,695.000","5,695.000","5,695.000",0.14%
2018年07月03日,"5,687.000","5,687.000","5,687.000","5,687.000",-0.32%
2018年07月02日,"5,705.000","5,705.000","5,705.000","5,705.000",0.12%
2018年06月29日,"5,698.000","5,698.000","5,698.000","5,698.000",-0.33%
2018年06月28日,"5,717.000","5,717.000","5,717.000","5,717.000",-0.17%
2018年06月27日,"5,727.000","5,727.000","5,727.000","5,727.000",-0.10%
2018年06月26日,"5,733.000","5,733.000","5,733.000","5,733.000",-0.24%
2018年06月25日,"5,747.000","5,747.000","5,747.000","5,747.000",0.07%
2018年06月22日,"5,743.000","5,743.000","5,743.000","5,743.000",-0.16%
2018年06月21日,"5,752.000","5,752.000","5,752.000","5,752.000",0.14%
2018年06月20日,"5,744.000","5,744.000","5,744.000","5,744.000",-0.09%
2018年06月19日,"5,749.000","5,749.000","5,749.000","5,749.000",-0.10%
2018年06月18日,"5,755.000","5,755.000","5,755.000","5,755.000",0.07%
2018年06月15日,"5,751.000","5,751.000","5,751.000","5,751.000",0.12%
2018年06月14日,"5,744.000","5,744.000","5,744.000","5,744.000",0.07%
2018年06月13日,"5,740.000","5,740.000","5,740.000","5,740.000",0.05%
2018年06月12日,"5,737.000","5,737.000","5,737.000","5,737.000",-1.14%
2018年06月11日,"5,803.000","5,803.000","5,803.000","5,803.000",-0.02%
2018年06月08日,"5,804.000","5,804.000","5,804.000","5,804.000",0.05%
2018年06月07日,"5,801.000","5,801.000","5,801.000","5,801.000",0.07%
2018年06月06日,"5,797.000","5,797.000","5,797.000","5,797.000",0.07%
2018年06月05日,"5,793.000","5,793.000","5,793.000","5,793.000",0.14%
2018年06月04日,"5,785.000","5,785.000","5,785.000","5,785.000",0.05%
2018年06月01日,"5,782.000","5,782.000","5,782.000","5,782.000",0.14%
2018年05月31日,"5,774.000","5,774.000","5,774.000","5,774.000",0.07%
2018年05月30日,"5,770.000","5,770.000","5,770.000","5,770.000",-0.24%
2018年05月29日,"5,784.000","5,784.000","5,784.000","5,784.000",-0.02%
2018年05月28日,"5,785.000","5,785.000","5,785.000","5,785.000",-0.02%
2018年05月25日,"5,786.000","5,786.000","5,786.000","5,786.000",0.05%
2018年05月24日,"5,783.000","5,783.000","5,783.000","5,783.000",-0.09%
2018年05月23日,"5,788.000","5,788.000","5,788.000","5,788.000",0.07%
2018年05月22日,"5,784.000","5,784.000","5,784.000","5,784.000",-0.02%
2018年05月21日,"5,785.000","5,785.000","5,785.000","5,785.000",-0.02%
2018年05月18日,"5,786.000","5,786.000","5,786.000","5,786.000",-0.10%
2018年05月17日,"5,792.000","5,792.000","5,792.000","5,792.000",-0.09%
2018年05月16日,"5,797.000","5,797.000","5,797.000","5,797.000",-0.17%
2018年05月15日,"5,807.000","5,807.000","5,807.000","5,807.000",-0.02%
2018年05月14日,"5,808.000","5,808.000","5,808.000","5,808.000",-1.12%
2018年05月11日,"5,874.000","5,874.000","5,874.000","5,874.000",0.05%
2018年05月10日,"5,871.000","5,871.000","5,871.000","5,871.000",-0.02%
2018年05月09日,"5,872.000","5,872.000","5,872.000","5,872.000",-0.02%
2018年05月08日,"5,873.000","5,873.000","5,873.000","5,873.000",0.09%
2018年05月07日,"5,868.000","5,868.000","5,868.000","5,868.000",-0.07%
2018年05月02日,"5,872.000","5,872.000","5,872.000","5,872.000",-0.17%
2018年05月01日,"5,882.000","5,882.000","5,882.000","5,882.000",0.07%
2018年04月27日,"5,878.000","5,878.000","5,878.000","5,878.000",0.20%
2018年04月26日,"5,866.000","5,866.000","5,866.000","5,866.000",-0.26%
2018年04月25日,"5,881.000","5,881.000","5,881.000","5,881.000",-0.24%
2018年04月24日,"5,895.000","5,895.000","5,895.000","5,895.000",-0.24%
2018年04月23日,"5,909.000","5,909.000","5,909.000","5,909.000",-0.08%
2018年04月20日,"5,914.000","5,914.000","5,914.000","5,914.000",-0.40%
2018年04月19日,"5,938.000","5,938.000","5,938.000","5,938.000",0.00%
2018年04月18日,"5,938.000","5,938.000","5,938.000","5,938.000",0.05%
2018年04月17日,"5,935.000","5,935.000","5,935.000","5,935.000",0.15%
2018年04月16日,"5,926.000","5,926.000","5,926.000","5,926.000",0.20%
2018年04月13日,"5,914.000","5,914.000","5,914.000","5,914.000",0.14%
2018年04月12日,"5,906.000","5,906.000","5,906.000","5,906.000",-1.11%
2018年04月11日,"5,972.000","5,972.000","5,972.000","5,972.000",0.29%
2018年04月10日,"5,955.000","5,955.000","5,955.000","5,955.000",0.07%
2018年04月09日,"5,951.000","5,951.000","5,951.000","5,951.000",-0.02%
2018年04月06日,"5,952.000","5,952.000","5,952.000","5,952.000",0.29%
2018年04月05日,"5,935.000","5,935.000","5,935.000","5,935.000",0.05%
2018年04月04日,"5,932.000","5,932.000","5,932.000","5,932.000",0.07%
2018年04月03日,"5,928.000","5,928.000","5,928.000","5,928.000",-0.07%
2018年04月02日,"5,932.000","5,932.000","5,932.000","5,932.000",-0.02%
2018年03月30日,"5,933.000","5,933.000","5,933.000","5,933.000",0.07%
2018年03月29日,"5,929.000","5,929.000","5,929.000","5,929.000",-0.13%
2018年03月28日,"5,937.000","5,937.000","5,937.000","5,937.000",0.13%
2018年03月27日,"5,929.000","5,929.000","5,929.000","5,929.000",-0.02%
2018年03月26日,"5,930.000","5,930.000","5,930.000","5,930.000",-0.10%
2018年03月23日,"5,936.000","5,936.000","5,936.000","5,936.000",-0.13%
2018年03月22日,"5,944.000","5,944.000","5,944.000","5,944.000",-0.03%
2018年03月20日,"5,946.000","5,946.000","5,946.000","5,946.000",-0.17%
2018年03月19日,"5,956.000","5,956.000","5,956.000","5,956.000",0.05%
2018年03月16日,"5,953.000","5,953.000","5,953.000","5,953.000",-0.12%
2018年03月15日,"5,960.000","5,960.000","5,960.000","5,960.000",-0.17%
2018年03月14日,"5,970.000","5,970.000","5,970.000","5,970.000",0.00%
2018年03月13日,"5,970.000","5,970.000","5,970.000","5,970.000",0.00%
2018年03月12日,"5,970.000","5,970.000","5,970.000","5,970.000",-1.11%
2018年03月09日,"6,037.000","6,037.000","6,037.000","6,037.000",0.03%
2018年03月08日,"6,035.000","6,035.000","6,035.000","6,035.000",-0.17%
2018年03月07日,"6,045.000","6,045.000","6,045.000","6,045.000",0.22%
2018年03月06日,"6,032.000","6,032.000","6,032.000","6,032.000",0.07%
2018年03月05日,"6,028.000","6,028.000","6,028.000","6,028.000",-0.23%
2018年03月02日,"6,042.000","6,042.000","6,042.000","6,042.000",-0.25%
2018年03月01日,"6,057.000","6,057.000","6,057.000","6,057.000",-0.07%
2018年02月28日,"6,061.000","6,061.000","6,061.000","6,061.000",-0.02%
2018年02月27日,"6,062.000","6,062.000","6,062.000","6,062.000",0.21%
2018年02月26日,"6,049.000","6,049.000","6,049.000","6,049.000",0.05%
2018年02月23日,"6,046.000","6,046.000","6,046.000","6,046.000",-0.23%
2018年02月22日,"6,060.000","6,060.000","6,060.000","6,060.000",-0.10%
2018年02月21日,"6,066.000","6,066.000","6,066.000","6,066.000",-0.02%
2018年02月20日,"6,067.000","6,067.000","6,067.000","6,067.000",0.00%
2018年02月19日,"6,067.000","6,067.000","6,067.000","6,067.000",0.38%
2018年02月16日,"6,044.000","6,044.000","6,044.000","6,044.000",0.43%
2018年02月15日,"6,018.000","6,018.000","6,018.000","6,018.000",0.00%
