日付け,終値,始値,高値,安値,出来高,変化率 %
2019年01月25日,29.0540,29.0570,29.1570,29.0220,97.59K,-0.02%
2019年01月24日,29.0585,29.0965,29.3385,28.8835,159.27K,-0.14%
2019年01月23日,29.1000,28.6710,29.1850,28.6580,155.21K,1.51%
2019年01月22日,28.6685,29.2005,29.2265,28.6165,155.65K,-1.84%
2019年01月21日,29.2065,29.2535,29.2585,29.0135,116.05K,-0.18%
2019年01月18日,29.2600,29.1440,29.3980,29.0880,169.04K,0.45%
2019年01月17日,29.1275,29.1925,29.3095,28.8295,167.39K,-0.23%
2019年01月16日,29.1960,29.2380,29.3460,29.0910,,-0.13%
2019年01月15日,29.2340,29.2340,29.3970,29.0630,,-0.03%
2019年01月14日,29.2415,29.2585,29.3835,28.9385,,-0.02%
2019年01月11日,29.2485,29.2255,29.3375,29.0695,31.57K,0.09%
2019年01月10日,29.2210,29.3870,29.4180,29.0600,,-0.56%
2019年01月09日,29.3870,29.2850,29.5440,29.2670,,0.35%
2019年01月08日,29.2850,29.1020,29.4070,29.0450,5.95K,0.63%
2019年01月07日,29.1025,29.2185,29.3375,29.0315,6.33K,-0.37%
2019年01月04日,29.2105,28.6625,29.2595,28.6195,165.85K,1.92%
2019年01月03日,28.6610,28.7280,28.9680,27.6970,9.23K,-0.23%
2019年01月02日,28.7280,28.2530,28.8740,27.9850,7.94K,1.62%
2019年01月01日,28.2690,28.2310,28.2880,28.2310,4.98K,0.13%
2018年12月31日,28.2320,28.4530,28.4660,28.2240,,-0.63%
2018年12月28日,28.4120,28.6540,28.8070,28.3160,,-0.86%
2018年12月27日,28.6575,28.3995,28.6865,28.0735,,0.92%
2018年12月26日,28.3950,28.2520,28.4180,28.0340,,0.52%
2018年12月25日,28.2495,28.2875,28.2955,28.1775,,-0.15%
2018年12月24日,28.2915,28.4225,28.4885,28.2485,,-0.70%
2018年12月21日,28.4900,28.9650,29.0090,28.4830,,-1.63%
2018年12月20日,28.9635,28.8585,29.1075,28.6505,,0.37%
2018年12月19日,28.8580,28.7600,29.0650,28.6700,,0.34%
2018年12月18日,28.7615,28.9385,28.9455,28.7165,,-0.60%
2018年12月17日,28.9355,28.9305,29.1195,28.8215,,-0.04%
2018年12月14日,28.9465,29.2065,29.2195,28.8935,,-0.88%
2018年12月13日,29.2035,29.3825,29.4555,29.1415,,-0.61%
2018年12月12日,29.3825,29.0435,29.5315,29.0255,,1.17%
2018年12月11日,29.0420,28.9240,29.1180,28.8390,,0.39%
2018年12月10日,28.9290,28.8450,28.9680,28.6260,,0.27%
2018年12月07日,28.8510,29.0330,29.2430,28.7330,,-0.67%
2018年12月06日,29.0455,29.2675,29.2725,28.5065,,-0.73%
2018年12月05日,29.2600,29.2730,29.4530,29.1250,,-0.05%
2018年12月04日,29.2755,29.5685,29.5745,29.1155,,-1.04%
2018年12月03日,29.5825,29.3515,29.7705,29.3255,,0.81%
2018年11月30日,29.3450,29.4510,29.5850,29.2020,,-0.38%
2018年11月29日,29.4555,29.5275,29.5635,29.2705,,-0.22%
2018年11月28日,29.5205,29.3605,29.6525,29.2965,,0.54%
2018年11月27日,29.3610,28.8130,29.4560,28.7700,,1.86%
2018年11月26日,28.8240,29.5100,29.6570,28.8070,,-2.31%
2018年11月23日,29.5045,29.6785,29.7245,29.4505,,-0.62%
2018年11月22日,29.6885,29.7825,29.8125,29.5355,,-0.27%
2018年11月21日,29.7700,30.0130,30.1270,29.7190,,-0.81%
2018年11月20日,30.0130,29.9550,30.0340,29.8800,,0.18%
2018年11月19日,29.9590,30.1490,30.1590,29.8220,,-0.61%
2018年11月16日,30.1415,30.0295,30.2525,29.9155,,0.38%
2018年11月15日,30.0280,30.0280,30.0500,29.8880,,0.00%
2018年11月14日,30.0270,29.9260,30.2470,29.8040,,0.34%
2018年11月13日,29.9260,30.2120,30.3870,29.7260,,-0.96%
2018年11月12日,30.2150,30.4900,30.5920,30.1710,,-0.90%
2018年11月09日,30.4885,30.3315,30.5405,30.1375,,0.51%
2018年11月08日,30.3325,30.4185,30.5805,30.2545,,-0.29%
2018年11月07日,30.4210,30.1570,30.4460,29.9050,,0.88%
2018年11月06日,30.1570,30.3800,30.4470,30.0150,,-0.73%
2018年11月05日,30.3780,30.6170,30.6620,30.3240,,-0.80%
2018年11月02日,30.6230,30.4260,30.6580,30.4260,,0.65%
2018年11月01日,30.4245,30.3505,30.6245,30.2915,,0.26%
2018年10月31日,30.3455,30.5985,30.6805,30.1755,,-0.79%
2018年10月30日,30.5875,30.2135,30.6945,30.1955,,1.21%
2018年10月29日,30.2215,30.7265,31.3825,30.1785,,-1.61%
2018年10月26日,30.7160,30.3290,30.7410,30.0360,,1.25%
2018年10月25日,30.3365,30.0555,30.6025,29.9625,,0.94%
2018年10月24日,30.0545,30.4415,30.5965,29.9245,,-1.25%
2018年10月23日,30.4345,30.6005,30.6095,30.0725,,-0.57%
2018年10月22日,30.6090,30.2880,30.7700,30.2500,,1.03%
2018年10月19日,30.2965,30.1425,30.5025,30.1335,,0.50%
2018年10月18日,30.1470,30.5480,30.6490,30.0610,,-1.31%
2018年10月17日,30.5460,30.1340,30.6670,29.9670,,1.37%
2018年10月16日,30.1345,29.9285,30.3655,29.9135,,0.72%
2018年10月15日,29.9200,29.6320,30.1280,29.5050,,0.88%
2018年10月12日,29.6600,29.6470,29.7390,29.5760,,0.03%
2018年10月11日,29.6505,29.8865,30.2155,29.5425,,-0.82%
2018年10月10日,29.8965,30.4065,30.4975,29.8315,,-1.66%
2018年10月09日,30.4010,29.9650,30.5430,29.8420,,1.46%
2018年10月08日,29.9640,29.6200,30.5640,29.5030,,1.21%
2018年10月05日,29.6045,29.4065,29.6395,29.1865,,0.69%
2018年10月04日,29.4025,29.3545,29.4185,28.8975,,0.16%
2018年10月03日,29.3565,28.8315,29.7905,28.8025,,1.79%
2018年10月02日,28.8400,28.3560,29.1380,28.2770,,1.72%
2018年10月01日,28.3520,28.0730,28.4700,28.0330,,0.97%
2018年09月28日,28.0790,28.2550,28.4700,28.0080,,-0.60%
2018年09月27日,28.2485,27.9555,28.5035,27.8655,,1.04%
2018年09月26日,27.9575,27.7255,28.1645,27.6005,,0.86%
2018年09月25日,27.7195,27.5535,27.7675,27.2265,,0.47%
2018年09月24日,27.5890,27.7930,27.9020,27.5120,,-0.71%
2018年09月21日,27.7850,27.5890,27.9660,27.4970,,0.70%
2018年09月20日,27.5915,27.1745,27.6535,27.1215,,1.48%
2018年09月19日,27.1900,26.9930,27.3810,26.8870,,0.73%
2018年09月18日,26.9920,27.0680,27.2560,26.9780,,-0.27%
2018年09月17日,27.0655,26.8245,27.1705,26.6465,,0.82%
2018年09月14日,26.8450,26.5980,26.9390,26.5580,,0.93%
2018年09月13日,26.5985,26.7335,27.0165,26.5885,,-0.51%
2018年09月12日,26.7355,26.8795,27.0785,26.6955,,-0.53%
2018年09月11日,26.8775,27.1945,27.3045,26.6805,,-1.16%
2018年09月10日,27.1920,27.3430,27.4330,26.9290,,-0.62%
2018年09月07日,27.3610,27.2890,27.4080,27.1930,,0.27%
2018年09月06日,27.2865,26.8975,27.4255,26.6435,,1.42%
2018年09月05日,26.9050,26.8070,27.1340,26.6480,,0.43%
2018年09月04日,26.7905,26.7145,26.9285,26.5305,,0.31%
2018年09月03日,26.7085,27.3885,27.4165,26.7035,,-2.46%
2018年08月31日,27.3835,26.7555,27.4215,26.5205,,2.38%
2018年08月30日,26.7480,27.1920,27.2230,26.3790,,-1.62%
2018年08月29日,27.1875,26.8645,27.2405,26.7225,,1.08%
2018年08月28日,26.8960,27.2280,27.3340,26.8020,,-1.28%
2018年08月27日,27.2435,27.0825,27.4285,26.9745,,0.51%
2018年08月24日,27.1065,27.0565,27.3585,26.9015,,0.19%
2018年08月23日,27.0560,27.3550,27.4490,26.9450,,-1.07%
2018年08月22日,27.3485,27.2485,27.3665,26.9685,,0.36%
2018年08月21日,27.2510,27.7280,27.8970,27.2010,,-1.74%
2018年08月20日,27.7325,28.2565,28.3005,27.7105,,-1.84%
2018年08月17日,28.2510,28.3870,28.4370,27.9250,,-0.47%
2018年08月16日,28.3830,28.3670,28.6350,28.1890,,0.10%
2018年08月15日,28.3560,28.7360,28.8230,28.1250,,-1.34%
2018年08月14日,28.7425,28.5045,28.8225,28.4835,,0.82%
2018年08月13日,28.5090,28.7560,28.7560,28.1600,,-0.82%
2018年08月10日,28.7435,29.2285,29.2565,28.5555,,-1.66%
2018年08月09日,29.2300,29.4230,29.4870,29.0260,,-0.66%
2018年08月08日,29.4230,29.6900,29.7140,29.4020,,-0.90%
2018年08月07日,29.6915,29.8155,30.0125,29.5355,,-0.42%
2018年08月06日,29.8175,30.0045,30.2055,29.8095,,-0.63%
2018年08月03日,30.0070,29.7750,30.0730,29.7220,,0.79%
2018年08月02日,29.7720,29.7920,29.8090,29.4560,,-0.06%
2018年08月01日,29.7895,29.7825,30.0125,29.6775,,0.05%
2018年07月31日,29.7735,29.7905,29.9625,29.6855,,-0.03%
2018年07月30日,29.7815,29.8865,30.0545,29.7325,,-0.48%
2018年07月27日,29.9245,29.6885,29.9565,29.6205,,0.82%
2018年07月26日,29.6815,30.0925,30.1075,29.6635,,-1.34%
2018年07月25日,30.0855,29.6715,30.0855,29.6255,,1.40%
2018年07月24日,29.6690,29.4420,29.8030,29.3270,,0.79%
2018年07月23日,29.4355,29.5905,29.5935,29.2605,,-0.44%
2018年07月20日,29.5670,29.3710,29.7630,29.3060,,0.68%
2018年07月19日,29.3680,29.3050,29.4120,29.0010,,0.20%
2018年07月18日,29.3095,29.3985,29.5275,29.1805,,-0.33%
2018年07月17日,29.4065,29.0885,29.4225,29.0415,,1.09%
2018年07月16日,29.0880,29.1880,29.3010,28.9980,,-0.30%
2018年07月13日,29.1755,28.9885,29.2155,28.8515,,0.62%
2018年07月12日,28.9955,28.9105,29.3185,28.8275,,0.29%
2018年07月11日,28.9105,29.0935,29.1725,28.8315,,-0.63%
2018年07月10日,29.0935,28.6215,29.3355,28.6055,,1.64%
2018年07月09日,28.6235,28.6135,28.6715,28.5645,,0.10%
2018年07月06日,28.5955,28.1265,28.6275,27.9485,,1.66%
2018年07月05日,28.1290,28.2250,28.4680,28.0740,,-0.35%
2018年07月04日,28.2275,28.3945,28.4385,28.1865,,-0.52%
2018年07月03日,28.3760,28.3440,28.5550,28.3030,,0.12%
2018年07月02日,28.3425,28.5535,28.6495,28.2615,,-0.72%
2018年06月29日,28.5475,28.6065,28.9125,28.5205,,-0.32%
2018年06月28日,28.6395,28.5515,28.7595,28.4125,,0.33%
2018年06月27日,28.5445,28.9495,29.0805,28.4345,,-1.41%
2018年06月26日,28.9525,29.0785,29.1845,28.9265,,-0.39%
2018年06月25日,29.0665,29.0345,29.1435,28.8885,,0.07%
2018年06月22日,29.0465,29.1735,29.4965,29.0275,,-0.47%
2018年06月21日,29.1835,29.2705,29.4095,28.9295,,-0.26%
2018年06月20日,29.2610,29.3810,29.6900,29.1470,,-0.38%
2018年06月19日,29.3715,29.5045,29.6165,29.0355,,-0.45%
2018年06月18日,29.5035,29.6765,29.6975,29.3195,,-0.57%
2018年06月15日,29.6740,29.0610,29.7670,29.0100,,2.09%
2018年06月14日,29.0670,29.6560,29.8800,28.9820,,-2.00%
2018年06月13日,29.6605,29.6805,29.9815,29.6295,,-0.07%
2018年06月12日,29.6825,29.6875,30.0585,29.5595,,0.07%
2018年06月11日,29.6610,29.5220,29.9430,29.4520,,0.43%
2018年06月08日,29.5330,28.0690,29.6470,27.9840,,5.20%
2018年06月07日,28.0740,28.6370,28.6620,27.6160,,-1.95%
2018年06月06日,28.6330,28.8370,28.9780,28.5820,,-0.72%
2018年06月05日,28.8415,29.3225,29.3755,28.7555,,-1.60%
2018年06月04日,29.3090,29.0940,29.4420,29.0450,,0.69%
2018年06月01日,29.1075,29.2215,29.4855,29.0465,,-0.40%
2018年05月31日,29.2255,29.2485,29.2795,29.0925,,-0.06%
2018年05月30日,29.2430,29.1910,29.5980,28.8900,,0.16%
2018年05月29日,29.1950,29.2870,29.3700,28.8570,,-0.34%
2018年05月28日,29.2945,30.0145,30.0885,29.2205,,-2.20%
2018年05月25日,29.9520,29.9410,30.0780,29.6870,,0.05%
2018年05月24日,29.9365,30.3315,30.3585,29.8155,,-1.35%
2018年05月23日,30.3465,30.4235,30.4655,29.8365,,-0.26%
2018年05月22日,30.4250,30.2050,30.6100,30.1280,,0.74%
2018年05月21日,30.2015,29.6445,30.2495,29.6095,,1.93%
2018年05月18日,29.6310,29.9660,30.0570,29.3770,,-1.12%
2018年05月17日,29.9665,30.0305,30.3205,29.8175,,-0.21%
2018年05月16日,30.0295,30.2005,30.2235,29.8075,,-0.57%
2018年05月15日,30.2005,30.2685,30.4015,29.8725,,-0.24%
2018年05月14日,30.2735,30.3975,30.6515,30.0845,,-0.38%
2018年05月11日,30.3880,30.8120,30.8660,30.2530,,-1.38%
2018年05月10日,30.8135,30.5305,30.9155,30.4805,,0.86%
2018年05月09日,30.5500,30.6210,30.8310,30.3680,,-0.24%
2018年05月08日,30.6225,30.7175,30.7445,30.3785,,-0.31%
2018年05月07日,30.7185,30.9165,30.9905,30.6255,,-0.62%
2018年05月04日,30.9105,30.9635,31.0505,30.6935,,-0.13%
2018年05月03日,30.9495,30.9365,31.0255,30.5625,,0.08%
2018年05月02日,30.9260,31.3190,31.3390,30.8910,,-1.26%
2018年05月01日,31.3220,31.1760,31.3310,31.1480,,0.47%
2018年04月30日,31.1740,31.5240,31.6390,31.1480,,-1.18%
2018年04月27日,31.5455,31.4495,31.6025,31.3885,,0.30%
2018年04月26日,31.4505,31.4015,31.4835,31.1405,,0.17%
2018年04月25日,31.3985,31.3515,31.4695,31.1095,,0.23%
2018年04月24日,31.3270,31.4830,31.6750,31.2320,,-0.50%
2018年04月23日,31.4855,31.5395,31.7335,31.4195,,-0.19%
2018年04月20日,31.5460,31.7280,31.8420,31.4940,,-0.45%
2018年04月19日,31.6880,31.7290,31.8160,31.4930,,-0.11%
2018年04月18日,31.7220,31.3900,31.7910,31.3860,,1.03%
2018年04月17日,31.3985,31.3065,31.5795,31.2615,,0.23%
2018年04月16日,31.3270,31.3210,31.5230,31.1600,,-0.03%
2018年04月13日,31.3375,31.4555,31.7305,31.2735,,-0.35%
2018年04月12日,31.4465,31.6515,31.8545,31.3585,,-0.63%
2018年04月11日,31.6460,31.4840,31.7130,31.2000,,0.62%
2018年04月10日,31.4495,31.2135,31.5445,31.1355,,0.75%
2018年04月09日,31.2155,31.7495,31.8405,31.1445,,-1.63%
2018年04月06日,31.7320,32.1050,32.1380,31.6060,,-1.16%
2018年04月05日,32.1030,32.0680,32.4860,32.0500,,0.11%
2018年04月04日,32.0690,31.9140,32.1080,31.5350,,0.51%
2018年04月03日,31.9060,31.9700,32.2240,31.8630,,-0.24%
2018年04月02日,31.9815,32.1555,32.2615,31.7905,,-0.54%
2018年03月30日,32.1545,32.1905,32.2375,32.1055,,-0.12%
2018年03月29日,32.1930,32.1750,32.3700,31.9510,,0.04%
2018年03月28日,32.1805,31.6445,32.1895,31.6355,,1.61%
2018年03月27日,31.6720,31.8240,31.9630,31.5960,,-0.49%
2018年03月26日,31.8275,31.6255,31.9485,31.5485,,0.65%
2018年03月23日,31.6220,31.7450,31.9430,31.5450,,-0.40%
2018年03月22日,31.7495,32.4035,32.4225,31.7355,,-2.03%
2018年03月21日,32.4070,32.1750,32.5310,32.0370,,0.74%
2018年03月20日,32.1690,32.2880,32.4810,32.1540,,-0.36%
2018年03月19日,32.2845,32.3695,32.4005,32.1245,,-0.07%
2018年03月16日,32.3085,32.3595,32.4245,32.0235,,-0.16%
2018年03月15日,32.3615,32.6075,32.6395,32.1315,,-0.76%
2018年03月14日,32.6085,32.6865,32.7785,32.4685,,-0.23%
2018年03月13日,32.6840,32.6100,33.0440,32.5770,,0.20%
2018年03月12日,32.6200,32.8030,32.8720,32.6100,,-0.57%
2018年03月09日,32.8065,32.5155,33.0195,32.4935,,0.91%
2018年03月08日,32.5095,32.6815,32.7665,32.4695,,-0.54%
